"","Site","Plot","Quadrant","Species","Cover","Year","Introduced_status","SLA","Height","SeedMass"
"13761","Silwood Park","323","3","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13762","Silwood Park","323","3","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13763","Silwood Park","323","3","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13764","Silwood Park","323","3","Anthoxanthum odoratum","10","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13765","Silwood Park","323","3","Anthoxanthum odoratum","10","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13766","Silwood Park","323","3","Anthoxanthum odoratum","10","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13767","Silwood Park","323","3","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13768","Silwood Park","323","3","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13769","Silwood Park","323","3","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13770","Silwood Park","323","3","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13771","Silwood Park","323","3","Rumex acetosa","2","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13772","Silwood Park","323","3","Rumex acetosa","2","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13773","Silwood Park","323","3","Rumex acetosa","2","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13774","Silwood Park","323","3","Rumex acetosa","2","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13775","Silwood Park","323","3","Glechoma hederacea","0","2022","Native","35.1604444414286","0.2425","0.69"
"13776","Silwood Park","323","3","Glechoma hederacea","0","2022","Native","35.1604444414286","0.2425","0.69"
"13777","Silwood Park","323","3","Glechoma hederacea","0","2022","Native","35.1604444414286","0.2425","0.69"
"13778","Silwood Park","323","3","Glechoma hederacea","0","2022","Native","35.1604444414286","0.2425","0.69"
"13779","Silwood Park","323","3","Rubus pruinosus","0","2022","Native","18.8135206601145","0.4","3.4005428253012"
"13780","Silwood Park","323","4","Populus tremuloides","100","2022","Introduced","13.3040755503975","15.9142431386277","0.114943833333333"
"13781","Silwood Park","323","4","Holcus mollis","70","2022","Native","38.9133333333333","0.31875","0.315068275862069"
"13782","Silwood Park","323","4","Poa pratensis","10","2022","Native","27.1786523841732","0.345505428571429","0.284569027027027"
"13783","Silwood Park","323","4","Poa pratensis","10","2022","Native","27.1786523841732","0.345505428571429","0.284569027027027"
"13784","Silwood Park","323","4","Poa pratensis","10","2022","Native","27.1786523841732","0.345505428571429","0.284569027027027"
"13785","Silwood Park","323","4","Poa pratensis","10","2022","Native","27.1786523841732","0.345505428571429","0.284569027027027"
"13786","Silwood Park","323","4","Veronica chamaedrys","7","2022","Native","32.5695715330645","0.2471875","0.238562131578947"
"13787","Silwood Park","323","4","Veronica chamaedrys","7","2022","Native","32.5695715330645","0.2471875","0.238562131578947"
"13788","Silwood Park","323","4","Veronica chamaedrys","7","2022","Native","32.5695715330645","0.2471875","0.238562131578947"
"13789","Silwood Park","323","4","Veronica chamaedrys","7","2022","Native","32.5695715330645","0.2471875","0.238562131578947"
"13790","Silwood Park","323","4","Stellaria graminea","0.5","2022","Native","32.70140609","0.2949","0.2715"
"13791","Silwood Park","323","4","Stellaria graminea","0.5","2022","Native","32.70140609","0.2949","0.2715"
"13792","Silwood Park","323","4","Stellaria graminea","0.5","2022","Native","32.70140609","0.2949","0.2715"
"13793","Silwood Park","323","4","Quercus robur","0","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13794","Silwood Park","323","4","Quercus robur","0","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13795","Silwood Park","323","4","Quercus robur","0","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13796","Silwood Park","323","4","Quercus robur","0","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13797","Silwood Park","323","4","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13798","Silwood Park","323","4","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13799","Silwood Park","323","4","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13800","Silwood Park","323","4","Anthoxanthum odoratum","6","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13801","Silwood Park","323","4","Anthoxanthum odoratum","6","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13802","Silwood Park","323","4","Anthoxanthum odoratum","6","2022","Native","34.1511530956164","0.2286494375","0.558760862068965"
"13803","Silwood Park","323","4","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13804","Silwood Park","323","4","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13805","Silwood Park","323","4","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13806","Silwood Park","323","4","Vicia sativa","0.5","2022","Introduced","27.5850878118584","0.696686666666667","24.8787125"
"13807","Silwood Park","323","4","Rumex acetosa","5","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13808","Silwood Park","323","4","Rumex acetosa","5","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13809","Silwood Park","323","4","Rumex acetosa","5","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13810","Silwood Park","323","4","Rumex acetosa","5","2022","Native","31.2337672983824","0.135473684210526","0.654590909090909"
"13811","Silwood Park","323","4","Glechoma hederacea","0.5","2022","Native","35.1604444414286","0.2425","0.69"
"13812","Silwood Park","323","4","Glechoma hederacea","0.5","2022","Native","35.1604444414286","0.2425","0.69"
"13813","Silwood Park","323","4","Glechoma hederacea","0.5","2022","Native","35.1604444414286","0.2425","0.69"
"13814","Silwood Park","323","4","Glechoma hederacea","0.5","2022","Native","35.1604444414286","0.2425","0.69"
"13815","Silwood Park","323","4","Rubus pruinosus","5","2022","Native","18.8135206601145","0.4","3.4005428253012"
"13816","Silwood Park","132","1","Carex remota","45","2022","Native","25.75","0.45","0.45"
"13817","Silwood Park","132","1","Carex remota","45","2022","Native","25.75","0.45","0.45"
"13818","Silwood Park","132","1","Carex remota","45","2022","Native","25.75","0.45","0.45"
"13819","Silwood Park","132","1","Alnus glutinosa","100","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13820","Silwood Park","132","1","Alnus glutinosa","100","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13821","Silwood Park","132","2","Carex remota","0","2022","Native","25.75","0.45","0.45"
"13822","Silwood Park","132","2","Carex remota","0","2022","Native","25.75","0.45","0.45"
"13823","Silwood Park","132","2","Carex remota","0","2022","Native","25.75","0.45","0.45"
"13824","Silwood Park","132","2","Alnus glutinosa","100","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13825","Silwood Park","132","2","Alnus glutinosa","100","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13826","Silwood Park","132","3","Carex remota","90","2022","Native","25.75","0.45","0.45"
"13827","Silwood Park","132","3","Carex remota","90","2022","Native","25.75","0.45","0.45"
"13828","Silwood Park","132","3","Carex remota","90","2022","Native","25.75","0.45","0.45"
"13829","Silwood Park","132","3","Alnus glutinosa","0","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13830","Silwood Park","132","3","Alnus glutinosa","0","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13831","Silwood Park","132","4","Carex remota","100","2022","Native","25.75","0.45","0.45"
"13832","Silwood Park","132","4","Carex remota","100","2022","Native","25.75","0.45","0.45"
"13833","Silwood Park","132","4","Carex remota","100","2022","Native","25.75","0.45","0.45"
"13834","Silwood Park","132","4","Alnus glutinosa","0","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13835","Silwood Park","132","4","Alnus glutinosa","0","2022","Native","14.9289468413254","11.6695759036145","1.84827819047619"
"13836","Silwood Park","322","1","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13837","Silwood Park","322","1","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13838","Silwood Park","322","1","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13839","Silwood Park","322","1","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13840","Silwood Park","322","1","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13841","Silwood Park","322","1","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13842","Silwood Park","322","1","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13843","Silwood Park","322","1","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13844","Silwood Park","322","1","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13845","Silwood Park","322","1","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13846","Silwood Park","322","2","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13847","Silwood Park","322","2","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13848","Silwood Park","322","2","Acer pseudoplatanus","0","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13849","Silwood Park","322","2","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13850","Silwood Park","322","2","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13851","Silwood Park","322","2","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13852","Silwood Park","322","2","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13853","Silwood Park","322","2","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13854","Silwood Park","322","2","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13855","Silwood Park","322","2","Betula pendula","0","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13856","Silwood Park","322","3","Acer pseudoplatanus","2","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13857","Silwood Park","322","3","Acer pseudoplatanus","2","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13858","Silwood Park","322","3","Acer pseudoplatanus","2","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13859","Silwood Park","322","3","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13860","Silwood Park","322","3","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13861","Silwood Park","322","3","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13862","Silwood Park","322","3","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13863","Silwood Park","322","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13864","Silwood Park","322","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13865","Silwood Park","322","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13866","Silwood Park","322","4","Acer pseudoplatanus","1","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13867","Silwood Park","322","4","Acer pseudoplatanus","1","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13868","Silwood Park","322","4","Acer pseudoplatanus","1","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13869","Silwood Park","322","4","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13870","Silwood Park","322","4","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13871","Silwood Park","322","4","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13872","Silwood Park","322","4","Quercus robur","100","2022","Native","13.7566803291181","17.30856","3146.87815385714"
"13873","Silwood Park","322","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13874","Silwood Park","322","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13875","Silwood Park","322","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13876","Silwood Park","321","1","Impatiens glandulifera","15","2022","Introduced","38.3","1.44444444444444","9.37"
"13877","Silwood Park","321","1","Impatiens glandulifera","15","2022","Introduced","38.3","1.44444444444444","9.37"
"13878","Silwood Park","321","1","Dryopteris filix-mas","0","2022","Native","24.2","0.75","NA"
"13879","Silwood Park","321","1","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13880","Silwood Park","321","1","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13881","Silwood Park","321","1","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13882","Silwood Park","321","1","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13883","Silwood Park","321","1","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13884","Silwood Park","321","1","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13885","Silwood Park","321","2","Impatiens glandulifera","20","2022","Introduced","38.3","1.44444444444444","9.37"
"13886","Silwood Park","321","2","Impatiens glandulifera","20","2022","Introduced","38.3","1.44444444444444","9.37"
"13887","Silwood Park","321","2","Dryopteris filix-mas","5","2022","Native","24.2","0.75","NA"
"13888","Silwood Park","321","2","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13889","Silwood Park","321","2","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13890","Silwood Park","321","2","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13891","Silwood Park","321","2","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13892","Silwood Park","321","2","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13893","Silwood Park","321","2","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13894","Silwood Park","321","3","Impatiens glandulifera","15","2022","Introduced","38.3","1.44444444444444","9.37"
"13895","Silwood Park","321","3","Impatiens glandulifera","15","2022","Introduced","38.3","1.44444444444444","9.37"
"13896","Silwood Park","321","3","Dryopteris filix-mas","0","2022","Native","24.2","0.75","NA"
"13897","Silwood Park","321","3","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13898","Silwood Park","321","3","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13899","Silwood Park","321","3","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13900","Silwood Park","321","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13901","Silwood Park","321","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13902","Silwood Park","321","3","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13903","Silwood Park","321","4","Impatiens glandulifera","30","2022","Introduced","38.3","1.44444444444444","9.37"
"13904","Silwood Park","321","4","Impatiens glandulifera","30","2022","Introduced","38.3","1.44444444444444","9.37"
"13905","Silwood Park","321","4","Dryopteris filix-mas","10","2022","Native","24.2","0.75","NA"
"13906","Silwood Park","321","4","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13907","Silwood Park","321","4","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13908","Silwood Park","321","4","Acer pseudoplatanus","100","2022","Introduced","14.6957418110658","16.100989010989","93.3927255384615"
"13909","Silwood Park","321","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13910","Silwood Park","321","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13911","Silwood Park","321","4","Betula pendula","100","2022","Native","15.1445311045607","13.5256842105263","0.421202181818182"
"13912","Silwood Park","131","1","Juncus conglomeratus","15","2022","Native","4.984","0.731428571428571","0.017"
"13913","Silwood Park","131","1","Juncus conglomeratus","15","2022","Native","4.984","0.731428571428571","0.017"
"13914","Silwood Park","131","1","Juncus conglomeratus","15","2022","Native","4.984","0.731428571428571","0.017"
"13915","Silwood Park","131","1","Juncus tenuis","49","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13916","Silwood Park","131","1","Juncus tenuis","49","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13917","Silwood Park","131","1","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13918","Silwood Park","131","1","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13919","Silwood Park","131","1","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13920","Silwood Park","131","1","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13921","Silwood Park","131","1","Holcus mollis","30","2022","Native","38.9133333333333","0.31875","0.315068275862069"
"13922","Silwood Park","131","1","Lotus pedunculatus","3","2022","Native","25.936472","0.341666666666667","0.599"
"13923","Silwood Park","131","1","Lotus pedunculatus","3","2022","Native","25.936472","0.341666666666667","0.599"
"13924","Silwood Park","131","1","Lotus pedunculatus","3","2022","Native","25.936472","0.341666666666667","0.599"
"13925","Silwood Park","131","1","Arrhenatherum elatius","2","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13926","Silwood Park","131","1","Arrhenatherum elatius","2","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13927","Silwood Park","131","1","Arrhenatherum elatius","2","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13928","Silwood Park","131","1","Arrhenatherum elatius","2","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13929","Silwood Park","131","1","Rumex acetosella","5","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13930","Silwood Park","131","1","Rumex acetosella","5","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13931","Silwood Park","131","1","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13932","Silwood Park","131","1","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13933","Silwood Park","131","1","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13934","Silwood Park","131","1","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13935","Silwood Park","131","1","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13936","Silwood Park","131","2","Juncus conglomeratus","0","2022","Native","4.984","0.731428571428571","0.017"
"13937","Silwood Park","131","2","Juncus conglomeratus","0","2022","Native","4.984","0.731428571428571","0.017"
"13938","Silwood Park","131","2","Juncus conglomeratus","0","2022","Native","4.984","0.731428571428571","0.017"
"13939","Silwood Park","131","2","Juncus tenuis","20","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13940","Silwood Park","131","2","Juncus tenuis","20","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13941","Silwood Park","131","2","Holcus lanatus","20","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13942","Silwood Park","131","2","Holcus lanatus","20","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13943","Silwood Park","131","2","Holcus lanatus","20","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13944","Silwood Park","131","2","Holcus lanatus","20","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13945","Silwood Park","131","2","Holcus mollis","45","2022","Native","38.9133333333333","0.31875","0.315068275862069"
"13946","Silwood Park","131","2","Lotus pedunculatus","5","2022","Native","25.936472","0.341666666666667","0.599"
"13947","Silwood Park","131","2","Lotus pedunculatus","5","2022","Native","25.936472","0.341666666666667","0.599"
"13948","Silwood Park","131","2","Lotus pedunculatus","5","2022","Native","25.936472","0.341666666666667","0.599"
"13949","Silwood Park","131","2","Arrhenatherum elatius","5","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13950","Silwood Park","131","2","Arrhenatherum elatius","5","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13951","Silwood Park","131","2","Arrhenatherum elatius","5","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13952","Silwood Park","131","2","Arrhenatherum elatius","5","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13953","Silwood Park","131","2","Rumex acetosella","0","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13954","Silwood Park","131","2","Rumex acetosella","0","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13955","Silwood Park","131","2","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13956","Silwood Park","131","2","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13957","Silwood Park","131","2","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13958","Silwood Park","131","2","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13959","Silwood Park","131","2","Urtica dioica","0","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13960","Silwood Park","131","3","Juncus conglomeratus","20","2022","Native","4.984","0.731428571428571","0.017"
"13961","Silwood Park","131","3","Juncus conglomeratus","20","2022","Native","4.984","0.731428571428571","0.017"
"13962","Silwood Park","131","3","Juncus conglomeratus","20","2022","Native","4.984","0.731428571428571","0.017"
"13963","Silwood Park","131","3","Juncus tenuis","45","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13964","Silwood Park","131","3","Juncus tenuis","45","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13965","Silwood Park","131","3","Holcus lanatus","10","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13966","Silwood Park","131","3","Holcus lanatus","10","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13967","Silwood Park","131","3","Holcus lanatus","10","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13968","Silwood Park","131","3","Holcus lanatus","10","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13969","Silwood Park","131","3","Holcus mollis","10","2022","Native","38.9133333333333","0.31875","0.315068275862069"
"13970","Silwood Park","131","3","Lotus pedunculatus","10","2022","Native","25.936472","0.341666666666667","0.599"
"13971","Silwood Park","131","3","Lotus pedunculatus","10","2022","Native","25.936472","0.341666666666667","0.599"
"13972","Silwood Park","131","3","Lotus pedunculatus","10","2022","Native","25.936472","0.341666666666667","0.599"
"13973","Silwood Park","131","3","Arrhenatherum elatius","1","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13974","Silwood Park","131","3","Arrhenatherum elatius","1","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13975","Silwood Park","131","3","Arrhenatherum elatius","1","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13976","Silwood Park","131","3","Arrhenatherum elatius","1","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13977","Silwood Park","131","3","Rumex acetosella","0","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13978","Silwood Park","131","3","Rumex acetosella","0","2022","Native","26.433089602093","0.1329141875","0.72092435"
"13979","Silwood Park","131","3","Urtica dioica","7","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13980","Silwood Park","131","3","Urtica dioica","7","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13981","Silwood Park","131","3","Urtica dioica","7","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13982","Silwood Park","131","3","Urtica dioica","7","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13983","Silwood Park","131","3","Urtica dioica","7","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"13984","Silwood Park","131","4","Juncus conglomeratus","30","2022","Native","4.984","0.731428571428571","0.017"
"13985","Silwood Park","131","4","Juncus conglomeratus","30","2022","Native","4.984","0.731428571428571","0.017"
"13986","Silwood Park","131","4","Juncus conglomeratus","30","2022","Native","4.984","0.731428571428571","0.017"
"13987","Silwood Park","131","4","Juncus tenuis","25","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13988","Silwood Park","131","4","Juncus tenuis","25","2022","Introduced","14.4385169951667","0.448125","0.0123"
"13989","Silwood Park","131","4","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13990","Silwood Park","131","4","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13991","Silwood Park","131","4","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13992","Silwood Park","131","4","Holcus lanatus","5","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"13993","Silwood Park","131","4","Holcus mollis","25","2022","Native","38.9133333333333","0.31875","0.315068275862069"
"13994","Silwood Park","131","4","Lotus pedunculatus","4","2022","Native","25.936472","0.341666666666667","0.599"
"13995","Silwood Park","131","4","Lotus pedunculatus","4","2022","Native","25.936472","0.341666666666667","0.599"
"13996","Silwood Park","131","4","Lotus pedunculatus","4","2022","Native","25.936472","0.341666666666667","0.599"
"13997","Silwood Park","131","4","Arrhenatherum elatius","3","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13998","Silwood Park","131","4","Arrhenatherum elatius","3","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"13999","Silwood Park","131","4","Arrhenatherum elatius","3","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"14000","Silwood Park","131","4","Arrhenatherum elatius","3","2022","Native","30.2525991922669","1.04941666666667","2.87263636363636"
"14001","Silwood Park","131","4","Rumex acetosella","3","2022","Native","26.433089602093","0.1329141875","0.72092435"
"14002","Silwood Park","131","4","Rumex acetosella","3","2022","Native","26.433089602093","0.1329141875","0.72092435"
"14003","Silwood Park","131","4","Urtica dioica","5","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"14004","Silwood Park","131","4","Urtica dioica","5","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"14005","Silwood Park","131","4","Urtica dioica","5","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"14006","Silwood Park","131","4","Urtica dioica","5","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"14007","Silwood Park","131","4","Urtica dioica","5","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"14008","Silwood Park","223","1","Galium aparine","10","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14009","Silwood Park","223","1","Galium aparine","10","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14010","Silwood Park","223","1","Galium aparine","10","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14011","Silwood Park","223","1","Galium aparine","10","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14012","Silwood Park","223","1","Galium aparine","10","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14013","Silwood Park","223","2","Galium aparine","5","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"14014","Silwood Park","223","2","Galium aparine","5","2023","Native","33.0207584241613","0.724702416666667","9.92278709523809"
