"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"462",4442595631,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191090369","Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Orthodicranum","Orthodicranum tauricum","","SPECIES","Dicranum tauricum Sapehin","Dicranum tauricum","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.433401,-0.608368,19,NA,NA,NA,NA,NA,"2023-11-15T14:08:14Z",15,11,2023,2675468,7600680,"HUMAN_OBSERVATION","iNaturalist","Observations","191090369","","Jonathan Hughes",2023-11-15 14:29:02,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 16:51:50.852,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"463",4442556394,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191402981","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Aegopodium","Aegopodium podagraria","","SPECIES","Aegopodium podagraria L.","Aegopodium podagraria","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.357955,-0.607307,358,NA,NA,NA,NA,NA,"2023-11-18T11:47:28Z",18,11,2023,3034620,3034620,"HUMAN_OBSERVATION","iNaturalist","Observations","191402981","","Henry Miller",2023-11-18 21:01:36,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:32:05.256,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"464",4442536284,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403300","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Teucrium scorodonia","","SPECIES","Teucrium scorodonia L.","Teucrium scorodonia","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.375005,-0.607955,4,NA,NA,NA,NA,NA,"2023-11-18T12:37:51Z",18,11,2023,2926901,2926901,"HUMAN_OBSERVATION","iNaturalist","Observations","191403300","","Henry Miller",2023-11-18 21:04:57,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:51:56.416,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"465",4442532871,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403787","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella","","SPECIES","Rumex acetosella L.","Rumex acetosella","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.37249,-0.602514,1944,NA,NA,NA,NA,NA,"2023-11-18T14:50:36Z",18,11,2023,2888995,2888995,"HUMAN_OBSERVATION","iNaturalist","Observations","191403787","","Henry Miller",2023-11-18 21:10:00,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:19:40.85,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"466",4442525565,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191401143","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Grimmia","Grimmia pulvinata","","SPECIES","Grimmia pulvinata (Hedw.) Sm.","Grimmia pulvinata","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.355483,-0.606386,4,NA,NA,NA,NA,NA,"2023-11-18T11:33:34Z",18,11,2023,5281453,5281453,"HUMAN_OBSERVATION","iNaturalist","Observations","191401143","","Henry Miller",2023-11-18 20:42:36,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:52:51.121,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"467",4442524652,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191123931","Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum","Atrichum undulatum","","SPECIES","Atrichum undulatum (Hedw.) P.Beauv.","Atrichum undulatum","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.43218,-0.605796,21,NA,NA,NA,NA,NA,"2023-11-15T13:43:15Z",15,11,2023,2673299,2673299,"HUMAN_OBSERVATION","iNaturalist","Observations","191123931","","Jonathan Hughes",2023-11-15 21:49:13,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 17:21:49.678,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"468",4442521198,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191402993","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris filix-mas","","SPECIES","Dryopteris filix-mas (L.) Schott","Dryopteris filix-mas","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.357875,-0.607717,8,NA,NA,NA,NA,NA,"2023-11-18T11:48:23Z",18,11,2023,5275132,5275132,"HUMAN_OBSERVATION","iNaturalist","Observations","191402993","","Henry Miller",2023-11-18 21:01:46,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:50:53.203,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"469",4442519984,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191363069","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Cyclamen","Cyclamen hederifolium","","SPECIES","Cyclamen hederifolium Aiton","Cyclamen hederifolium","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.39973,-0.64742,4,NA,NA,NA,NA,NA,"2023-11-18T13:58:44Z",18,11,2023,7127810,7127810,"HUMAN_OBSERVATION","iNaturalist","Observations","191363069","","Erwin JÖRG",2023-11-19 07:29:42,"CC_BY_NC_4_0","Zane Libke","Zane Libke",NA,NA,2024-10-28 17:20:30.159,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"470",4442518213,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403663","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex crispus","","SPECIES","Rumex crispus L.","Rumex crispus","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.37699,-0.609388,4,NA,NA,NA,NA,NA,"2023-11-18T14:32:26Z",18,11,2023,8195144,8195144,"HUMAN_OBSERVATION","iNaturalist","Observations","191403663","","Henry Miller",2023-11-18 21:09:03,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:01:03.642,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"471",4442509026,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403590","Plantae","Bryophyta","Bryopsida","Aulacomniales","Aulacomniaceae","Aulacomnium","Aulacomnium palustre","","SPECIES","Aulacomnium palustre (Hedw.) Schwägr.","Aulacomnium palustre","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.387768,-0.614175,1414,NA,NA,NA,NA,NA,"2023-11-18T13:53:13Z",18,11,2023,2675979,2675979,"HUMAN_OBSERVATION","iNaturalist","Observations","191403590","","Henry Miller",2023-11-18 21:08:20,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:32:05.878,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"472",4442509024,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403356","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sarraceniaceae","Sarracenia","Sarracenia purpurea","","SPECIES","Sarracenia purpurea L.","Sarracenia purpurea","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.386858,-0.609352,7,NA,NA,NA,NA,NA,"2023-11-18T13:10:04Z",18,11,2023,5421389,5421389,"HUMAN_OBSERVATION","iNaturalist","Observations","191403356","","Henry Miller",2023-11-18 21:05:41,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:23:16.305,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"473",4442509009,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191401178","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cytisus","Cytisus scoparius","","SPECIES","Cytisus scoparius (L.) Link","Cytisus scoparius","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.356487,-0.606803,4,NA,NA,NA,NA,NA,"2023-11-18T11:35:32Z",18,11,2023,5354656,5354656,"HUMAN_OBSERVATION","iNaturalist","Observations","191401178","","Henry Miller",2023-11-18 20:42:48,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:26:45.365,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"474",4442490898,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403499","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus","Campylopus introflexus","","SPECIES","Campylopus introflexus (Hedw.) Brid.","Campylopus introflexus","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.387768,-0.614175,1414,NA,NA,NA,NA,NA,"2023-11-18T13:34:48Z",18,11,2023,5281901,5281901,"HUMAN_OBSERVATION","iNaturalist","Observations","191403499","","Henry Miller",2023-11-18 21:07:13,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:50:53.206,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"475",4442483434,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191401319","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca minor","","SPECIES","Vinca minor L.","Vinca minor","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.357802,-0.60666,5,NA,NA,NA,NA,NA,"2023-11-18T11:43:20Z",18,11,2023,3169707,3169707,"HUMAN_OBSERVATION","iNaturalist","Observations","191401319","","Henry Miller",2023-11-18 20:43:59,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:53:10.07,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"476",4442471252,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191090510","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Radulaceae","Radula","Radula complanata","","SPECIES","Radula complanata (L.) Dumort.","Radula complanata","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.432603,-0.605412,19,NA,NA,NA,NA,NA,"2023-11-15T13:50:50Z",15,11,2023,5286325,5286325,"HUMAN_OBSERVATION","iNaturalist","Observations","191090510","","Jonathan Hughes",2023-11-15 14:30:50,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 17:26:29.993,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"477",4442464204,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403631","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium albicans","","SPECIES","Brachythecium albicans (Hedw.) Schimp.","Brachythecium albicans","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.380055,-0.604341,3,NA,NA,NA,NA,NA,"2023-11-18T14:07:12Z",18,11,2023,2679866,2679866,"HUMAN_OBSERVATION","iNaturalist","Observations","191403631","","Henry Miller",2023-11-18 21:08:42,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:53:08.742,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"478",4442419895,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191401217","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex","Ulex europaeus","","SPECIES","Ulex europaeus L.","Ulex europaeus","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.356557,-0.606857,4,NA,NA,NA,NA,NA,"2023-11-18T11:36:07Z",18,11,2023,2951984,2951984,"HUMAN_OBSERVATION","iNaturalist","Observations","191401217","","Henry Miller",2023-11-18 20:43:03,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:51:12.703,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"479",4442416361,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403202","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Jacobaea","Jacobaea erucifolia","","SPECIES","Jacobaea erucifolia (L.) G.Gaertn., B.Mey. & Scherb.","Jacobaea erucifolia","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.372977,-0.608817,283,NA,NA,NA,NA,NA,"2023-11-18T12:31:55Z",18,11,2023,10487667,10487667,"HUMAN_OBSERVATION","iNaturalist","Observations","191403202","","Henry Miller",2023-11-18 21:04:07,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 17:20:34.018,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"480",4442415957,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191403054","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pilosella","Pilosella officinarum","","SPECIES","Pilosella officinarum Vaill.","Pilosella officinarum","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.357991,-0.608226,79,NA,NA,NA,NA,NA,"2023-11-18T11:51:47Z",18,11,2023,9458333,9458333,"HUMAN_OBSERVATION","iNaturalist","Observations","191403054","","Henry Miller",2023-11-18 21:02:37,"CC_BY_NC_4_0","Henry Miller","Henry Miller",NA,NA,2024-10-28 16:50:29.015,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"481",4440940747,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191008112","Plantae","Bryophyta","Bryopsida","Hypnales","Cryphaeaceae","Cryphaea","Cryphaea heteromalla","","SPECIES","Cryphaea heteromalla (Hedw.) Brid.","Cryphaea heteromalla","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.435809,-0.608101,8,NA,NA,NA,NA,NA,"2023-11-14T13:54:27Z",14,11,2023,12242463,12242463,"HUMAN_OBSERVATION","iNaturalist","Observations","191008112","","Jonathan Hughes",2023-11-14 16:15:48,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 16:53:39.719,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"482",4440880604,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191008449","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Rhynchostegium","Rhynchostegium confertum","","SPECIES","Rhynchostegium confertum (Dicks.) Schimp.","Rhynchostegium confertum","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.434037,-0.606182,3,NA,NA,NA,NA,NA,"2023-11-14T14:06:07Z",14,11,2023,2673070,2673070,"HUMAN_OBSERVATION","iNaturalist","Observations","191008449","","Jonathan Hughes",2023-11-14 16:18:57,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 16:53:55.976,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"483",4440853005,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/185901098","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea sativa","","SPECIES","Castanea sativa Mill.","Castanea sativa","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.407182,-0.643324,42,NA,NA,NA,NA,NA,"2023-10-02T14:51:03",2,10,2023,5333294,5333294,"HUMAN_OBSERVATION","iNaturalist","Observations","185901098","","Ben Thomas",2023-10-03 19:31:13,"CC_BY_NC_4_0","trc678-ecologystudent","trc678-ecologystudent",NA,NA,2024-10-28 16:52:43.58,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"484",4440789383,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/190403423","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium ceterach","","SPECIES","Asplenium ceterach L.","Asplenium ceterach","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.410313,-0.640688,4,NA,NA,NA,NA,NA,"2023-11-08T14:40:20Z",8,11,2023,2650617,2650617,"HUMAN_OBSERVATION","iNaturalist","Observations","190403423","","Zane Libke",2023-11-08 14:42:33,"CC_BY_NC_4_0","Zane Libke","Zane Libke",NA,NA,2024-10-28 17:22:43.773,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"485",4440729636,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191008136","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Frullaniaceae","Frullania","Frullania dilatata","","SPECIES","Frullania dilatata (L.) Dumort.","Frullania dilatata","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.435728,-0.608059,13,NA,NA,NA,NA,NA,"2023-11-14T13:56:21Z",14,11,2023,2688740,2688740,"HUMAN_OBSERVATION","iNaturalist","Observations","191008136","","Jonathan Hughes",2023-11-14 16:16:03,"CC_BY_NC_4_0","Jonathan Hughes","Jonathan Hughes",NA,NA,2024-10-28 17:44:59.867,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"486",4431192539,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/188014010","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Teucrium scorodonia","","SPECIES","Teucrium scorodonia L.","Teucrium scorodonia","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.385316,-0.615713,NA,NA,NA,NA,NA,NA,"2023-10-17T14:41",17,10,2023,2926901,2926901,"HUMAN_OBSERVATION","iNaturalist","Observations","188014010","","matilda_pondscum",2023-10-18 13:10:22,"CC_BY_NC_4_0","matilda_pondscum","matilda_pondscum",NA,NA,2024-10-28 16:50:39.644,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"487",4431185466,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/188014022","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Succisa","Succisa pratensis","","SPECIES","Succisa pratensis Moench","Succisa pratensis","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.37807,-0.612767,NA,NA,NA,NA,NA,NA,"2023-10-17T14:10",17,10,2023,2888811,2888811,"HUMAN_OBSERVATION","iNaturalist","Observations","188014022","","matilda_pondscum",2023-10-18 13:10:23,"CC_BY_NC_4_0","matilda_pondscum","matilda_pondscum",NA,NA,2024-10-28 17:24:08.321,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"488",4431107138,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/187552018","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium robertianum","","SPECIES","Geranium robertianum L.","Geranium robertianum","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.413068,-0.639733,5,NA,NA,NA,NA,NA,"2023-10-14T23:03:21",14,10,2023,2890668,2890668,"HUMAN_OBSERVATION","iNaturalist","Observations","187552018","","ffnaturalist",2023-10-15 11:47:05,"CC_BY_NC_4_0","Zane Libke","Zane Libke",NA,NA,2024-10-28 16:51:04.355,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"489",4430722469,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/188014013","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Malus","Malus domestica","","SPECIES","Malus domestica (Suckow) Borkh.","Malus domestica","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.379551,-0.612383,NA,NA,NA,NA,NA,NA,"2023-10-17T14:29",17,10,2023,3001244,3001244,"HUMAN_OBSERVATION","iNaturalist","Observations","188014013","","matilda_pondscum",2023-10-18 13:10:22,"CC_BY_NC_4_0","matilda_pondscum","matilda_pondscum",NA,NA,2024-10-28 17:22:58.729,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"490",4430585347,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/187247062","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","Humulus","Humulus lupulus","","SPECIES","Humulus lupulus L.","Humulus lupulus","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.408958,-0.625238,3,NA,NA,NA,NA,NA,"2023-10-12T15:29:45",12,10,2023,2984535,2984535,"HUMAN_OBSERVATION","iNaturalist","Observations","187247062","","Jack",2023-10-12 14:30:42,"CC_BY_NC_4_0","Jack","Jack",NA,NA,2024-10-28 17:22:50.018,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"491",4424346520,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/186258114","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.410949,-0.647884,3,NA,NA,NA,NA,NA,"2023-10-05T09:23:35",5,10,2023,3120060,3120060,"HUMAN_OBSERVATION","iNaturalist","Observations","186258114","","feihuiyu",2023-10-05 08:24:00,"CC_BY_NC_4_0","feihuiyu","feihuiyu",NA,NA,2024-10-28 17:21:18.14,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"492",4424115166,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/186256548","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Teucrium scorodonia","","SPECIES","Teucrium scorodonia L.","Teucrium scorodonia","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.413781,-0.644208,4,NA,NA,NA,NA,NA,"2023-10-05T08:41:09",5,10,2023,2926901,2926901,"HUMAN_OBSERVATION","iNaturalist","Observations","186256548","","ffnaturalist",2023-10-05 08:13:47,"CC_BY_NC_4_0","feihuiyu","feihuiyu",NA,NA,2024-10-28 17:22:30.448,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"493",4420777817,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/181584016","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sarraceniaceae","Sarracenia","Sarracenia purpurea","","SPECIES","Sarracenia purpurea L.","Sarracenia purpurea","","GB","","England","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.386745,-0.609172,4,NA,NA,NA,NA,NA,"2023-09-03T14:51:59",3,9,2023,5421389,5421389,"HUMAN_OBSERVATION","iNaturalist","Observations","181584016","","Iain Darbyshire",2023-09-03 16:32:07,"CC_BY_NC_4_0","Iain Darbyshire","Iain Darbyshire",NA,NA,2024-10-28 17:00:36.418,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
