"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib"
"1578","F3","Rabelera holostea",2015,2,NA,NA,NA,0.00786277754295253
"1579","F3","Rabelera holostea",2016,1,NA,NA,NA,0.00786277754295253
"1580","F3","Ranunculus acris",2013,3,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"1581","F3","Ranunculus acris",2014,3,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"1582","F3","Ranunculus acris",2015,3,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"1583","F3","Ranunculus acris",2016,6,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"1584","F3","Ranunculus bulbosus",2016,2,18.939214286,0.23125,2.566,1.72707823170934e-05
"1585","F3","Ranunculus repens",2013,2,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"1586","F3","Ranunculus repens",2014,4,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"1587","F3","Ranunculus repens",2015,6,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"1588","F3","Ranunculus repens",2016,9,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"1589","F3","Ranunculus sceleratus",2016,1,37.05,0.3325,0.154166666666667,0.000355654103556921
"1590","F3","Reseda luteola",2016,1,20.2027272727273,0.708333333333333,0.236,0.00022746318733888
"1591","F3","Reseda luteola",2020,1,20.2027272727273,0.708333333333333,0.236,0.00022746318733888
"1592","F3","Reynoutria japonica",2014,2,18.92,1.44444444444444,NA,0.0101957444629139
"1593","F3","Reynoutria japonica",2015,10,18.92,1.44444444444444,NA,0.0101957444629139
"1594","F3","Reynoutria japonica",2017,2,18.92,1.44444444444444,NA,0.0101957444629139
"1595","F3","Rhinanthus minor",2015,1,20.0238144945455,0.39375,2.00985714285714,0.000431417234036442
"1596","F3","Rhododendron ponticum",2014,1,6.38461603983751,3,0.2,0.00112034043031666
"1597","F3","Rhododendron ponticum",2015,1,6.38461603983751,3,0.2,0.00112034043031666
"1598","F3","Rhododendron ponticum",2016,2,6.38461603983751,3,0.2,0.00112034043031666
"1599","F3","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045
"1600","F3","Rhytidiadelphus squarrosus",2013,2,NA,NA,NA,0.00611992932534143
"1601","F3","Rhytidiadelphus squarrosus",2015,1,NA,NA,NA,0.00611992932534143
"1602","F3","Rhytidiadelphus squarrosus",2016,2,NA,NA,NA,0.00611992932534143
"1603","F3","Rosa arvensis",2015,1,21.975,1.0625,NA,2.59061734756402e-05
"1604","F3","Rosa arvensis",2016,2,21.975,1.0625,NA,2.59061734756402e-05
"1605","F3","Rosa canina",2013,1,12.3085283065587,1.64,15.5887229090909,0.000497217268833238
"1606","F3","Rosa canina",2015,2,12.3085283065587,1.64,15.5887229090909,0.000497217268833238
"1607","F3","Rosa canina",2016,3,12.3085283065587,1.64,15.5887229090909,0.000497217268833238
"1608","F3","Rosulabryum capillare",2014,1,NA,NA,NA,0.006464486644347
"1609","F3","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"1610","F3","Rumex acetosa",2013,1,31.2337672983824,0.135473684210526,0.654590909090909,0.000417379700735693
"1611","F3","Rumex acetosa",2014,2,31.2337672983824,0.135473684210526,0.654590909090909,0.000417379700735693
"1612","F3","Rumex acetosa",2015,2,31.2337672983824,0.135473684210526,0.654590909090909,0.000417379700735693
"1613","F3","Rumex acetosa",2016,1,31.2337672983824,0.135473684210526,0.654590909090909,0.000417379700735693
"1614","F3","Rumex crispus",2014,1,23.9109785253333,0.616544833333333,1.7043535,2.59061734756402e-05
"1615","F3","Rumex crispus",2016,2,23.9109785253333,0.616544833333333,1.7043535,2.59061734756402e-05
"1616","F3","Rumex obtusifolius",2013,4,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"1617","F3","Rumex obtusifolius",2014,2,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"1618","F3","Rumex obtusifolius",2015,1,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"1619","F3","Rumex obtusifolius",2016,3,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"1620","F3","Salix caprea",2013,1,12.5110544004675,7.43835,0.144700875,0.000807064320718149
"1621","F3","Salix caprea",2014,1,12.5110544004675,7.43835,0.144700875,0.000807064320718149
"1622","F3","Salix caprea",2015,2,12.5110544004675,7.43835,0.144700875,0.000807064320718149
"1623","F3","Salix caprea",2016,1,12.5110544004675,7.43835,0.144700875,0.000807064320718149
"1624","F3","Salix cinerea",2013,1,9.42294646000235,2.275,NA,0.000317202191680756
"1625","F3","Salix cinerea",2015,3,9.42294646000235,2.275,NA,0.000317202191680756
"1626","F3","Sambucus nigra",2013,3,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"1627","F3","Sambucus nigra",2014,4,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"1628","F3","Sambucus nigra",2015,4,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"1629","F3","Sambucus nigra",2016,8,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"1630","F3","Scandosorbus intermedia",2015,1,NA,NA,NA,8.6353911585467e-06
"1631","F3","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"1632","F3","Schoenoplectus lacustris",2013,3,NA,NA,NA,2.59061734756402e-05
"1633","F3","Scorzoneroides autumnalis",2013,1,25.82912,NA,0.694395,8.6353911585467e-06
"1634","F3","Scrophularia auriculata",2014,1,22.825,0.40625,0.12,5.18123469512803e-05
"1635","F3","Scrophularia auriculata",2015,4,22.825,0.40625,0.12,5.18123469512803e-05
"1636","F3","Scrophularia auriculata",2016,1,22.825,0.40625,0.12,5.18123469512803e-05
"1637","F3","Scrophularia nodosa",2015,1,26,0.60625,0.11,1.72707823170934e-05
"1638","F3","Scrophularia nodosa",2016,1,26,0.60625,0.11,1.72707823170934e-05
"1639","F3","Scutellaria galericulata",2014,1,41.0322222222222,0.253125,0.8,8.6353911585467e-06
"1640","F3","Senecio vulgaris",2015,1,42.5093814814815,0.422068965517241,0.209043294117647,0.00135068752071295
"1641","F3","Senecio vulgaris",2016,2,42.5093814814815,0.422068965517241,0.209043294117647,0.00135068752071295
"1642","F3","Silene dioica",2013,7,39.2691578947368,0.589,0.662,0.0112789827148048
"1643","F3","Silene dioica",2014,2,39.2691578947368,0.589,0.662,0.0112789827148048
"1644","F3","Silene dioica",2015,5,39.2691578947368,0.589,0.662,0.0112789827148048
"1645","F3","Silene dioica",2016,4,39.2691578947368,0.589,0.662,0.0112789827148048
"1646","F3","Silene dioica",2022,1,39.2691578947368,0.589,0.662,0.0112789827148048
"1647","F3","Silene dioica",2023,2,39.2691578947368,0.589,0.662,0.0112789827148048
"1648","F3","Silene flos-cuculi",2013,1,NA,NA,NA,0.000118234725227458
"1649","F3","Silene flos-cuculi",2015,1,NA,NA,NA,0.000118234725227458
"1650","F3","Sisymbrium officinale",2013,4,31.1828571428571,0.36,0.294,0.000738045753810525
"1651","F3","Sisymbrium officinale",2015,3,31.1828571428571,0.36,0.294,0.000738045753810525
"1652","F3","Solanum dulcamara",2013,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"1653","F3","Solanum dulcamara",2014,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"1654","F3","Solanum dulcamara",2015,3,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"1655","F3","Solanum dulcamara",2016,3,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"1656","F3","Solidago canadensis",2013,1,13.0623831648696,0.831761061946903,0.0723636363636364,8.6353911585467e-06
"1657","F3","Sonchus arvensis",2013,1,22.231954108,1.165,0.410976333333333,0.000227037481477368
"1658","F3","Sonchus arvensis",2015,1,22.231954108,1.165,0.410976333333333,0.000227037481477368
"1659","F3","Sonchus asper",2015,1,24.1478616986667,0.70125,0.255358714285714,0.000508494141735799
"1660","F3","Sonchus asper",2016,2,24.1478616986667,0.70125,0.255358714285714,0.000508494141735799
"1661","F3","Sorbus aucuparia",2013,4,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1662","F3","Sorbus aucuparia",2015,5,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1663","F3","Sorbus aucuparia",2016,5,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1664","F3","Sorbus aucuparia",2019,2,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1665","F3","Sorbus aucuparia",2020,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1666","F3","Stachys palustris",2014,2,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"1667","F3","Stachys palustris",2015,4,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"1668","F3","Stachys palustris",2016,1,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"1669","F3","Stachys sylvatica",2013,3,46.49625,0.525,1.47125,0.00788681115440144
"1670","F3","Stachys sylvatica",2014,2,46.49625,0.525,1.47125,0.00788681115440144
"1671","F3","Stachys sylvatica",2015,1,46.49625,0.525,1.47125,0.00788681115440144
"1672","F3","Stachys sylvatica",2016,2,46.49625,0.525,1.47125,0.00788681115440144
"1673","F3","Stellaria alsine",2015,2,NA,0.1,0.075,1.72707823170934e-05
"1674","F3","Stellaria graminea",2015,1,32.70140609,0.2949,0.2715,0.00180440726170117
"1675","F3","Stellaria graminea",2016,1,32.70140609,0.2949,0.2715,0.00180440726170117
"1676","F3","Stellaria media",2013,1,51.3528864717647,0.204737769230769,0.400453086956522,0.00080625434078547
"1677","F3","Stellaria media",2016,2,51.3528864717647,0.204737769230769,0.400453086956522,0.00080625434078547
"1678","F3","Symphoricarpos albus",2024,1,21.2314933333333,1.59130869230769,6.08822075,8.6353911585467e-06
"1679","F3","Syntrichia laevipila",2016,1,NA,NA,NA,0.000113300183482792
"1680","F3","Syntrichia papillosa",2016,1,NA,NA,NA,8.6353911585467e-06
"1681","F3","Syntrichia ruralis",2016,1,NA,NA,NA,0.00154492379316982
"1682","F3","Tanacetum parthenium",2016,1,36.3,0.29,0.1,0.00535541947967418
"1683","F3","Tanacetum vulgare",2013,3,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"1684","F3","Tanacetum vulgare",2015,1,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"1685","F3","Tanacetum vulgare",2016,1,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"1686","F3","Taxus baccata",2013,1,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"1687","F3","Taxus baccata",2014,2,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"1688","F3","Taxus baccata",2016,1,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"1689","F3","Tilia cordata",2016,1,21.434453146932,16.6583333333333,36.1811462857143,8.6353911585467e-06
"1690","F3","Torilis japonica",2013,1,28.0666666666667,0.575,1.654,0.00048289792085016
"1691","F3","Torilis japonica",2015,2,28.0666666666667,0.575,1.654,0.00048289792085016
"1692","F3","Torilis japonica",2016,1,28.0666666666667,0.575,1.654,0.00048289792085016
"1693","F3","Tortula freibergii",2016,1,NA,NA,NA,8.6353911585467e-06
"1694","F3","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"1695","F3","Trifolium dubium",2016,1,45.0880137534783,0.491946225806452,0.768378230769231,0.00142983461155753
"1696","F3","Trifolium medium",2016,1,18.6903609566667,0.29225,1.75357142857143,6.24115026940796e-05
"1697","F3","Trifolium pratense",2013,3,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147
"1698","F3","Trifolium pratense",2016,3,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147
"1699","F3","Trifolium repens",2013,2,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"1700","F3","Trifolium repens",2015,2,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"1701","F3","Trifolium repens",2016,7,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"1702","F3","Tripleurospermum inodorum",2016,1,NA,0.6,0.49,0.000376105016678869
"1703","F3","Tussilago farfara",2013,3,19.625,0.16375,0.346666666666667,0.00209668961312647
"1704","F3","Tussilago farfara",2014,2,19.625,0.16375,0.346666666666667,0.00209668961312647
"1705","F3","Tussilago farfara",2015,2,19.625,0.16375,0.346666666666667,0.00209668961312647
"1706","F3","Tussilago farfara",2016,2,19.625,0.16375,0.346666666666667,0.00209668961312647
"1707","F3","Typha latifolia",2013,2,11.0634361565,1.9454546,0.155081888888889,5.18123469512803e-05
"1708","F3","Typha latifolia",2014,2,11.0634361565,1.9454546,0.155081888888889,5.18123469512803e-05
"1709","F3","Typha latifolia",2015,2,11.0634361565,1.9454546,0.155081888888889,5.18123469512803e-05
"1710","F3","Ulmus glabra",2014,3,17.080189398418,29.02,11.6028298571429,9.30558517707746e-05
"1711","F3","Ulmus glabra",2016,2,17.080189398418,29.02,11.6028298571429,9.30558517707746e-05
"1712","F3","Ulmus minor",2016,1,24.2025,28.3,NA,8.6353911585467e-06
"1713","F3","Urtica dioica",2013,6,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"1714","F3","Urtica dioica",2014,3,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"1715","F3","Urtica dioica",2015,6,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"1716","F3","Urtica dioica",2016,9,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"1717","F3","Urtica urens",2016,1,21,0.322222222222222,0.518142857142857,0.000588810532611301
"1718","F3","Valeriana officinalis",2015,1,33.8756823777778,0.538666666666667,1.26571428571429,0.000121645006696808
"1719","F3","Valeriana officinalis",2016,1,33.8756823777778,0.538666666666667,1.26571428571429,0.000121645006696808
"1720","F3","Veronica beccabunga",2013,1,41.6196697727273,0.616644444444444,0.247105263157895,0.000994803550954397
"1721","F3","Veronica beccabunga",2014,1,41.6196697727273,0.616644444444444,0.247105263157895,0.000994803550954397
"1722","F3","Veronica beccabunga",2015,1,41.6196697727273,0.616644444444444,0.247105263157895,0.000994803550954397
"1723","F3","Veronica beccabunga",2016,1,41.6196697727273,0.616644444444444,0.247105263157895,0.000994803550954397
"1724","F3","Veronica chamaedrys",2015,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"1725","F3","Veronica chamaedrys",2016,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"1726","F3","Veronica hederifolia",2014,1,34.7876923076923,0.19,3.985,0.00103792257858525
"1727","F3","Veronica montana",2016,1,36.8353,0.247222222222222,0.38,0.00147396489075581
"1728","F3","Veronica persica",2013,1,51.2851454275,0.59331914893617,0.541,0.000471936819851544
"1729","F3","Veronica persica",2014,1,51.2851454275,0.59331914893617,0.541,0.000471936819851544
"1730","F3","Veronica serpyllifolia",2013,1,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"1731","F3","Veronica serpyllifolia",2016,1,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"1732","F3","Viburnum opulus",2013,3,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002
"1733","F3","Viburnum opulus",2015,1,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002
"1734","F3","Viburnum opulus",2016,1,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002
"1735","F3","Vicia cracca",2013,3,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"1736","F3","Vicia cracca",2014,1,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"1737","F3","Vicia cracca",2015,3,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"1738","F3","Vicia hirsuta",2015,1,22.1287210711765,0.324818181818182,5.2492845,0.000298838607424984
"1739","F3","Vicia hirsuta",2016,2,22.1287210711765,0.324818181818182,5.2492845,0.000298838607424984
"1740","F3","Vicia sativa",2013,4,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"1741","F3","Vicia sativa",2014,2,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"1742","F3","Vicia sativa",2015,2,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"1743","F3","Vicia sativa",2016,6,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"1744","F3","Vicia sepium",2014,1,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"1745","F3","Vicia sepium",2016,1,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"1746","F3","Vicia tetrasperma",2016,1,31.8964966933333,0.384375,4.24571428571429,8.6353911585467e-06
"1747","F3","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"1748","F3","Zantedeschia aethiopica",2021,1,NA,NA,NA,0.000244161386467497
"1749","F4","Acer campestre",2024,1,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1750","F4","Aesculus hippocastanum",2024,2,10.960002739726,23.8,13737.6212314286,0.011356615460285
"1751","F4","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1752","F4","Alliaria petiolata",2024,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1753","F4","Allium ursinum",2014,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1754","F4","Allium ursinum",2019,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1755","F4","Allium ursinum",2020,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1756","F4","Allium ursinum",2021,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1757","F4","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1758","F4","Allium ursinum",2023,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1759","F4","Allium ursinum",2024,4,37.25,0.31875,5.31833333333333,0.00402967182251052
"1760","F4","Aloina aloides",2016,2,NA,NA,NA,0.000101939739530161
"1761","F4","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"1762","F4","Anemone nemorosa",2015,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"1763","F4","Anemone nemorosa",2024,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"1764","F4","Arctium lappa",2020,1,17.4017445605882,0.852962962966667,9.96833333333333,5.09698697650805e-05
"1765","F4","Arctium minus",2023,1,24.0666666666667,1.12,8.71027777777778,0.00220295511076845
"1766","F4","Artemisia vulgaris",2021,1,24.122352942,1.35,0.1665,0.00197244991295145
"1767","F4","Arum maculatum",2020,1,33.26,0.259166666666667,119.706,0.00142353318755152
"1768","F4","Asplenium scolopendrium",2024,1,17.6333333333333,0.325,NA,0.001299192692891
"1769","F4","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"1770","F4","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"1771","F4","Bryum argenteum",2016,1,NA,NA,NA,0.00502319045727695
"1772","F4","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"1773","F4","Calystegia silvatica",2019,1,23.1,2,NA,0.00282470582327534
"1774","F4","Cardamine pratensis",2020,3,22.993097899,0.327857142857143,0.6,0.0205107701622765
"1775","F4","Cardamine pratensis",2023,1,22.993097899,0.327857142857143,0.6,0.0205107701622765
"1776","F4","Castanea sativa",2020,1,12.5900013297872,31,9944.375,0.000135101319350514
"1777","F4","Castanea sativa",2021,1,12.5900013297872,31,9944.375,0.000135101319350514
"1778","F4","Centaurea nigra",2020,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"1779","F4","Centaurea nigra",2024,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"1780","F4","Ceratodon purpureus",2016,1,NA,NA,NA,0.006512947414861
"1781","F4","Chenopodium album",2023,1,22.8641729198214,1.41235294117647,0.703453780487805,5.09698697650805e-05
"1782","F4","Chrysosplenium oppositifolium",2020,1,23.35,0.1,0.06,0.00239493415867404
"1783","F4","Chrysosplenium oppositifolium",2024,1,23.35,0.1,0.06,0.00239493415867404
"1784","F4","Cichorium intybus",2019,1,23.9388846058333,0.40631,1.1295,0.000700898004178599
"1785","F4","Cichorium intybus",2020,3,23.9388846058333,0.40631,1.1295,0.000700898004178599
"1786","F4","Cichorium intybus",2024,1,23.9388846058333,0.40631,1.1295,0.000700898004178599
"1787","F4","Circaea lutetiana",2020,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"1788","F4","Circaea lutetiana",2021,2,36.7,0.3775,2.68014285714286,0.00296871830661071
"1789","F4","Cirsium arvense",2021,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"1790","F4","Cirsium vulgare",2020,1,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757
"1791","F4","Clematis vitalba",2019,1,23.63,20,2.13408654545455,0.000110835232207668
"1792","F4","Cornus sanguinea",2019,1,14.7019489020308,2.53970588235294,67.8816666666667,0.00202764399986821
"1793","F4","Cornus sanguinea",2023,1,14.7019489020308,2.53970588235294,67.8816666666667,0.00202764399986821
"1794","F4","Corylus avellana",2022,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"1795","F4","Cryphaea heteromalla",2016,1,NA,NA,NA,0.00148684929302003
"1796","F4","Ctenidium molluscum",2016,1,NA,NA,NA,0.000235841669915109
"1797","F4","Dactylorhiza incarnata",2020,1,20.565,0.43,NA,5.09698697650805e-05
"1798","F4","Daucus carota",2021,1,23.0545981708824,0.450307692307692,1.12313698630137,0.00120167571444516
"1799","F4","Dipsacus fullonum",2020,3,20.076716665,0.95,2.67266666666667,0.00319746691079507
"1800","F4","Dipsacus fullonum",2022,2,20.076716665,0.95,2.67266666666667,0.00319746691079507
"1801","F4","Drepanocladus aduncus",2016,1,NA,NA,NA,0.000333135015590772
"1802","F4","Epilobium hirsutum",2021,3,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"1803","F4","Epilobium hirsutum",2022,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"1804","F4","Erythranthe guttata",2022,1,NA,NA,NA,5.09698697650805e-05
"1805","F4","Eupatorium cannabinum",2020,2,31.0607692307692,1,0.325,0.00718920370311481
"1806","F4","Eupatorium cannabinum",2021,2,31.0607692307692,1,0.325,0.00718920370311481
"1807","F4","Eupatorium cannabinum",2024,2,31.0607692307692,1,0.325,0.00718920370311481
"1808","F4","Euphorbia amygdaloides",2022,1,24.212,0.356666666666667,2.25,5.09698697650805e-05
"1809","F4","Eurhynchium striatum",2016,1,NA,NA,NA,0.00073286892377693
"1810","F4","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"1811","F4","Fagus sylvatica",2024,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"1812","F4","Ficaria verna",2020,1,NA,NA,NA,0.0023194755810755
"1813","F4","Ficaria verna",2024,1,NA,NA,NA,0.0023194755810755
"1814","F4","Filipendula ulmaria",2020,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"1815","F4","Filipendula ulmaria",2021,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"1816","F4","Filipendula ulmaria",2022,2,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"1817","F4","Fissidens taxifolius",2016,1,NA,NA,NA,0.00130988252959743
"1818","F4","Fissidens viridulus",2016,1,NA,NA,NA,5.09698697650805e-05
"1819","F4","Fragaria vesca",2020,2,22.4567913021053,0.167083333333333,0.33511444,0.00043701999284135
"1820","F4","Fraxinus excelsior",2019,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"1821","F4","Funaria hygrometrica",2016,1,NA,NA,NA,0.00318005684083939
"1822","F4","Galium aparine",2020,1,33.0207584241613,0.724702416666667,9.92278709523809,0.00119836862282465
"1823","F4","Geheebia fallax",2016,1,NA,NA,NA,0.000519551543877354
"1824","F4","Geheebia tophacea",2016,1,NA,NA,NA,0.000110835232207668
"1825","F4","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"1826","F4","Gemmabryum ruderale",2016,1,NA,NA,NA,0.00149274007863038
"1827","F4","Geranium dissectum",2022,1,22.09254492,0.276666666666667,2.21200926666667,0.00166999087988912
"1828","F4","Geranium molle",2023,1,27.7800066666667,0.219,1.07183625,0.00319475509719656
"1829","F4","Geranium pratense",2019,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"1830","F4","Geranium pratense",2020,3,24.5129090745946,0.361125,8.09,0.00226247622040448
"1831","F4","Geranium pratense",2021,5,24.5129090745946,0.361125,8.09,0.00226247622040448
"1832","F4","Geranium pratense",2022,4,24.5129090745946,0.361125,8.09,0.00226247622040448
"1833","F4","Geranium pratense",2023,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"1834","F4","Gymnadenia conopsea",2021,4,18.7518181818182,0.3,0.008,0.000386582466979555
"1835","F4","Hedera helix",2020,1,11.850317826087,12.57559525,23.27036375,0.00585323858383034
"1836","F4","Hennediella heimii",2016,1,NA,NA,NA,5.09698697650805e-05
"1837","F4","Heracleum sphondylium",2019,2,21.473155992,1.35625,7.7147,0.00656349314230942
"1838","F4","Heracleum sphondylium",2024,1,21.473155992,1.35625,7.7147,0.00656349314230942
"1839","F4","Holcus lanatus",2020,1,32.18407764175,0.319950142857143,0.315068275862069,0.00221114880719965
"1840","F4","Hyacinthoides non-scripta",2018,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"1841","F4","Hyacinthoides non-scripta",2023,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"1842","F4","Hyacinthoides non-scripta",2024,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"1843","F4","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"1844","F4","Ilex aquifolium",2024,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"1845","F4","Impatiens capensis",2021,2,54.3,0.32,NA,0.00707764091014109
"1846","F4","Impatiens glandulifera",2024,2,38.3,1.44444444444444,9.37,0.0306216016076104
"1847","F4","Iris pseudacorus",2020,1,14.9235714285714,0.75,51.335,0.0016608587965706
"1848","F4","Juncus bufonius",2021,1,17.8246706422222,0.206818,0.0160633636363636,5.09698697650805e-05
"1849","F4","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"1850","F4","Knautia arvensis",2020,1,20.2207203968966,0.4069,3.050875,0.000101939739530161
"1851","F4","Knautia arvensis",2023,1,20.2207203968966,0.4069,3.050875,0.000101939739530161
"1852","F4","Lamium galeobdolon",2020,1,NA,NA,NA,0.00164586474334532
"1853","F4","Lapsana communis",2024,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"1854","F4","Lathyrus pratensis",2020,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"1855","F4","Lathyrus pratensis",2021,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"1856","F4","Lathyrus pratensis",2022,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"1857","F4","Lathyrus pratensis",2024,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"1858","F4","Leucanthemum vulgare",2020,1,17.9973690703125,0.34590625,0.495,0.000298129221141981
"1859","F4","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"1860","F4","Ligustrum ovalifolium",2024,1,NA,9.144,NA,5.91173626137291e-05
"1861","F4","Lotus corniculatus",2021,1,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"1862","F4","Lotus pedunculatus",2021,1,25.936472,0.341666666666667,0.599,0.00122255059330613
"1863","F4","Lycopus europaeus",2023,1,63.076,0.6,0.291666666666667,0.000468004178950868
"1864","F4","Lysimachia punctata",2020,2,24.2,0.58125,NA,0.00402480357312041
"1865","F4","Lysimachia punctata",2021,1,24.2,0.58125,NA,0.00402480357312041
