Date,Plot_id,Quadrant,Species,Cover,Notes
04/06/2020,A3332,4,Carex sp.,0,
05/06/2020,A2221,1,Poa bulbosa,17,
05/06/2020,A2221,1,Carex geyeri,28,
05/06/2020,A2221,1,Agoseris glauca,30,
05/06/2020,A2221,1,Camassia quamash,6,
05/06/2020,A2221,1,Perideridia montana,6,
05/06/2020,A2221,1,Madia glomerata,10,
05/06/2020,A2221,1,teeny tiny plant,0.5,
05/06/2020,A2221,1,Delphinium nuttallianum,0,
05/06/2020,A2221,1,Allium acuminatum,0,
05/06/2020,A2221,1,moss,32,
05/06/2020,A2221,1,organic matter,8,
05/06/2020,A2221,1,Poa secunda,11,
05/06/2020,A2221,1,Erigeron cronquistii,3,
05/06/2020,A2221,1,rock,2,
05/06/2020,A2221,1,Agropyron cristatum,1,
05/06/2020,A2221,1,Poa pratensis,0,
05/06/2020,A2221,2,Poa bulbosa,14,
05/06/2020,A2221,2,Carex geyeri,22,
05/06/2020,A2221,2,Agoseris glauca,30,
05/06/2020,A2221,2,Camassia quamash,0,
05/06/2020,A2221,2,Perideridia montana,4,
05/06/2020,A2221,2,Madia glomerata,9,
05/06/2020,A2221,2,teeny tiny plant,0.5,
05/06/2020,A2221,2,Delphinium nuttallianum,0,
05/06/2020,A2221,2,Allium acuminatum,0,
05/06/2020,A2221,2,moss,34,
05/06/2020,A2221,2,organic matter,3,
05/06/2020,A2221,2,Poa secunda,0,
05/06/2020,A2221,2,Erigeron cronquistii,3,
05/06/2020,A2221,2,rock,0,
05/06/2020,A2221,2,Agropyron cristatum,9,
05/06/2020,A2221,2,Poa pratensis,1,
05/06/2020,A2221,3,Poa bulbosa,20,
05/06/2020,A2221,3,Carex geyeri,18,
05/06/2020,A2221,3,Agoseris glauca,32,
05/06/2020,A2221,3,Camassia quamash,6,
05/06/2020,A2221,3,Perideridia montana,3,
05/06/2020,A2221,3,Madia glomerata,20,
05/06/2020,A2221,3,teeny tiny plant,0.5,
05/06/2020,A2221,3,Delphinium nuttallianum,0,
05/06/2020,A2221,3,Allium acuminatum,0,
05/06/2020,A2221,3,moss,40,
05/06/2020,A2221,3,organic matter,2,
05/06/2020,A2221,3,Poa secunda,7,
05/06/2020,A2221,3,Erigeron cronquistii,0,
05/06/2020,A2221,3,rock,0.5,
05/06/2020,A2221,3,Agropyron cristatum,0,
05/06/2020,A2221,3,Poa pratensis,2,
05/06/2020,A2221,4,Poa bulbosa,14,
05/06/2020,A2221,4,Carex geyeri,25,
05/06/2020,A2221,4,Agoseris glauca,37,
05/06/2020,A2221,4,Camassia quamash,3,
05/06/2020,A2221,4,Perideridia montana,7,
05/06/2020,A2221,4,Madia glomerata,5,
05/06/2020,A2221,4,teeny tiny plant,0.5,
05/06/2020,A2221,4,Delphinium nuttallianum,0,
05/06/2020,A2221,4,Allium acuminatum,0,
05/06/2020,A2221,4,moss,33,
05/06/2020,A2221,4,organic matter,3,
05/06/2020,A2221,4,Poa secunda,6,
05/06/2020,A2221,4,Erigeron cronquistii,0,
05/06/2020,A2221,4,rock,0,
05/06/2020,A2221,4,Agropyron cristatum,16,
05/06/2020,A2221,4,Poa pratensis,0,
05/06/2020,A2222,1,Artemisia tridentata,27,
05/06/2020,A2222,1,Wyethia amplexicaulis,20,
05/06/2020,A2222,1,Lomatium bicolor,10,
05/06/2020,A2222,1,Achillea millefolium,6,
05/06/2020,A2222,1,Agoseris glauca,3,
05/06/2020,A2222,1,Poa bulbosa,7,
05/06/2020,A2222,1,Lupinus sericeus,0,
05/06/2020,A2222,1,Erigeron speciosus,4,
05/06/2020,A2222,1,Koeleria macrantha,0.5,
05/06/2020,A2222,1,Viola nuttallii,1,
05/06/2020,A2222,1,Allium acuminatum,0.5,
05/06/2020,A2222,1,Collomia linearis,0,
05/06/2020,A2222,1,rock,0.5,
05/06/2020,A2222,1,soil,45,
05/06/2020,A2222,1,organic matter,9,
05/06/2020,A2222,1,Koeleria macrantha,2,
05/06/2020,A2222,1,Poa pratensis,0,
05/06/2020,A2222,2,Artemisia tridentata,58,
05/06/2020,A2222,2,Wyethia amplexicaulis,5,
05/06/2020,A2222,2,Lomatium bicolor,6,
05/06/2020,A2222,2,Achillea millefolium,1,
05/06/2020,A2222,2,Agoseris glauca,1,
05/06/2020,A2222,2,Poa bulbosa,2,
05/06/2020,A2222,2,Lupinus sericeus,0,
05/06/2020,A2222,2,Erigeron speciosus,4,
05/06/2020,A2222,2,Koeleria macrantha,9,
05/06/2020,A2222,2,Viola nuttallii,2,
05/06/2020,A2222,2,Allium acuminatum,0,
05/06/2020,A2222,2,Collomia linearis,0.5,
05/06/2020,A2222,2,rock,0,
05/06/2020,A2222,2,soil,60,
05/06/2020,A2222,2,organic matter,0,
05/06/2020,A2222,2,Koeleria macrantha,8,
05/06/2020,A2222,2,Poa pratensis,2,
05/06/2020,A2222,3,Artemisia tridentata,49,
05/06/2020,A2222,3,Wyethia amplexicaulis,1,
05/06/2020,A2222,3,Lomatium bicolor,2,
05/06/2020,A2222,3,Achillea millefolium,6,
05/06/2020,A2222,3,Agoseris glauca,4,
05/06/2020,A2222,3,Poa bulbosa,10,
05/06/2020,A2222,3,Lupinus sericeus,6,
05/06/2020,A2222,3,Erigeron speciosus,15,
05/06/2020,A2222,3,Koeleria macrantha,5,
05/06/2020,A2222,3,Viola nuttallii,3,
05/06/2020,A2222,3,Allium acuminatum,0,
05/06/2020,A2222,3,Collomia linearis,0.5,
05/06/2020,A2222,3,rock,2,
05/06/2020,A2222,3,soil,32,
05/06/2020,A2222,3,organic matter,8,
05/06/2020,A2222,3,Koeleria macrantha,0,
05/06/2020,A2222,3,Poa pratensis,0,
05/06/2020,A2222,4,Artemisia tridentata,36,
05/06/2020,A2222,4,Wyethia amplexicaulis,0,overhang-4
05/06/2020,A2222,4,Lomatium bicolor,6,
05/06/2020,A2222,4,Achillea millefolium,0,
05/06/2020,A2222,4,Agoseris glauca,4,
05/06/2020,A2222,4,Poa bulbosa,5,
05/06/2020,A2222,4,Lupinus sericeus,8,
05/06/2020,A2222,4,Erigeron speciosus,8,
05/06/2020,A2222,4,Koeleria macrantha,0,
05/06/2020,A2222,4,Viola nuttallii,1,
05/06/2020,A2222,4,Allium acuminatum,1,
05/06/2020,A2222,4,Collomia linearis,0,
05/06/2020,A2222,4,rock,2,
05/06/2020,A2222,4,soil,57,
05/06/2020,A2222,4,organic matter,3,
05/06/2020,A2222,4,Koeleria macrantha,3,
05/06/2020,A2222,4,Poa pratensis,0,
05/06/2020,A2223,1,Artemisia tridentata,55,
05/06/2020,A2223,1,Wyethia amplexicaulis,2,overhang-2
05/06/2020,A2223,1,Poa bulbosa,15,
05/06/2020,A2223,1,Poa secunda,8,
05/06/2020,A2223,1,Senecio integerrimus,5,
05/06/2020,A2223,1,Antennaria microphylla,1,
05/06/2020,A2223,1,Agoseris glauca,1,
05/06/2020,A2223,1,Poa pratensis,0,
05/06/2020,A2223,1,Achillea millefolium,2,
05/06/2020,A2223,1,Castilleja applegatei,0,
05/06/2020,A2223,1,Juncus confusus,2,
05/06/2020,A2223,1,Stipa lettermanii,3,
05/06/2020,A2223,1,Allium acuminatum,0.5,
05/06/2020,A2223,1,Viola nuttallii,0,
05/06/2020,A2223,1,rock,2,
05/06/2020,A2223,1,soil,31,
05/06/2020,A2223,1,organic matter,11,
05/06/2020,A2223,1,Lupinus sericeus,0.5,
05/06/2020,A2223,1,Erigeron speciosus,0,
05/06/2020,A2223,1,moss,0,red star
05/06/2020,A2223,1,Epilobium brachycarpum,0,
05/06/2020,A2223,1,Eriogonum umbellatum,0,
05/06/2020,A2223,2,Artemisia tridentata,42,
05/06/2020,A2223,2,Wyethia amplexicaulis,1,
05/06/2020,A2223,2,Poa bulbosa,9,
05/06/2020,A2223,2,Poa secunda,2,
05/06/2020,A2223,2,Senecio integerrimus,3,
05/06/2020,A2223,2,Antennaria microphylla,6,
05/06/2020,A2223,2,Agoseris glauca,2,
05/06/2020,A2223,2,Poa pratensis,1,
05/06/2020,A2223,2,Achillea millefolium,0,
05/06/2020,A2223,2,Castilleja applegatei,2,
05/06/2020,A2223,2,Juncus confusus,3,
05/06/2020,A2223,2,Stipa lettermanii,0,
05/06/2020,A2223,2,Allium acuminatum,2,
05/06/2020,A2223,2,Viola nuttallii,0,
05/06/2020,A2223,2,rock,1,
05/06/2020,A2223,2,soil,21,
05/06/2020,A2223,2,organic matter,11,
05/06/2020,A2223,2,Lupinus sericeus,0,
05/06/2020,A2223,2,Erigeron speciosus,3,
05/06/2020,A2223,2,moss,1,red star
05/06/2020,A2223,2,Epilobium brachycarpum,0,
05/06/2020,A2223,2,Eriogonum umbellatum,0,
05/06/2020,A2223,3,Artemisia tridentata,32,
05/06/2020,A2223,3,Wyethia amplexicaulis,0,
05/06/2020,A2223,3,Poa bulbosa,17,
05/06/2020,A2223,3,Poa secunda,0,
05/06/2020,A2223,3,Senecio integerrimus,0,
05/06/2020,A2223,3,Antennaria microphylla,7,
05/06/2020,A2223,3,Agoseris glauca,6,
05/06/2020,A2223,3,Poa pratensis,0,
05/06/2020,A2223,3,Achillea millefolium,6,
05/06/2020,A2223,3,Castilleja applegatei,0,
05/06/2020,A2223,3,Juncus confusus,4,
05/06/2020,A2223,3,Stipa lettermanii,2,
05/06/2020,A2223,3,Allium acuminatum,0.5,
05/06/2020,A2223,3,Viola nuttallii,0.5,
05/06/2020,A2223,3,rock,1,
05/06/2020,A2223,3,soil,5,
05/06/2020,A2223,3,organic matter,22,
05/06/2020,A2223,3,Lupinus sericeus,0,
05/06/2020,A2223,3,Erigeron speciosus,0,
05/06/2020,A2223,3,moss,0,red star
05/06/2020,A2223,3,Epilobium brachycarpum,1,
05/06/2020,A2223,3,Eriogonum umbellatum,0,
05/06/2020,A2223,4,Artemisia tridentata,64,
05/06/2020,A2223,4,Wyethia amplexicaulis,0,
05/06/2020,A2223,4,Poa bulbosa,10,
05/06/2020,A2223,4,Poa secunda,2,
05/06/2020,A2223,4,Senecio integerrimus,0,
05/06/2020,A2223,4,Antennaria microphylla,6,
05/06/2020,A2223,4,Agoseris glauca,1,
05/06/2020,A2223,4,Poa pratensis,0,
05/06/2020,A2223,4,Achillea millefolium,0,
05/06/2020,A2223,4,Castilleja applegatei,0,
05/06/2020,A2223,4,Juncus confusus,3,
05/06/2020,A2223,4,Stipa lettermanii,4,
05/06/2020,A2223,4,Allium acuminatum,1,
05/06/2020,A2223,4,Viola nuttallii,1,
05/06/2020,A2223,4,rock,0.5,
05/06/2020,A2223,4,soil,19,
05/06/2020,A2223,4,organic matter,11,
05/06/2020,A2223,4,Lupinus sericeus,0,
05/06/2020,A2223,4,Erigeron speciosus,0,
05/06/2020,A2223,4,moss,0,red star
05/06/2020,A2223,4,Epilobium brachycarpum,0.5,
05/06/2020,A2223,4,Eriogonum umbellatum,0.5,
09/06/2020,1133,COMBINED,Geranium viscosissimum,21,
09/06/2020,1133,COMBINED,Symphoricarpos oreophilus,62,
09/06/2020,1133,COMBINED,Tragopogon dubius,11,
09/06/2020,1133,COMBINED,Achillea millefolium,7,
09/06/2020,1133,COMBINED,Galium aparine,6,
09/06/2020,1133,COMBINED,Bromus tectorum,8,
09/06/2020,1133,COMBINED,Erigeron speciosus,10,
09/06/2020,1133,COMBINED,Lithospermum ruderale,6,
09/06/2020,1133,COMBINED,Lupinus sericeus,0.5,
09/06/2020,1133,COMBINED,Lactuca serriola,4,
09/06/2020,1133,COMBINED,Claytonia perfoliata,2,
09/06/2020,1133,COMBINED,rock,3,
09/06/2020,1111,1,Prunus virginiana,17,
09/06/2020,1111,1,Symphoricarpos oreophilus,47,
09/06/2020,1111,1,Chrysothamnus viscidiflorus,19,
09/06/2020,1111,1,Achillea millefolium,7,
09/06/2020,1111,1,Maianthemum racemosum,16,
09/06/2020,1111,1,Erigeron speciosus,0,
09/06/2020,1111,1,Tragopogon dubius,1,
09/06/2020,1111,1,Lathyrus pauciflorus,9,
09/06/2020,1111,1,Agastache urticifolia,0,
09/06/2020,1111,1,Poa pratensis,5,
09/06/2020,1111,1,Bromus carinatus,4,
09/06/2020,1111,1,Collinsia parviflora,2,
09/06/2020,1111,1,Nemophila breviflora,8,
09/06/2020,1111,1,Lithophragma parviflorum,14,
09/06/2020,1111,1,Lactuca serriola,2,
09/06/2020,1111,1,Berberis repens,0,
09/06/2020,1111,1,Pseudostellaria jamesiana,0,
09/06/2020,1111,1,Collomia linearis,1,
09/06/2020,1111,1,Taraxacum officinale,0,
09/06/2020,1111,1,Cystopteris fragilis,0,
09/06/2020,1111,1,Galium aparine,0,
09/06/2020,1111,1,brassicaceae,0,cant ID – tall thin little purple flowers
09/06/2020,1111,1,organic matter,0,
09/06/2020,1111,2,Prunus virginiana,0,overhang-15
09/06/2020,1111,2,Symphoricarpos oreophilus,26,
09/06/2020,1111,2,Chrysothamnus viscidiflorus,10,
09/06/2020,1111,2,Achillea millefolium,19,
09/06/2020,1111,2,Maianthemum racemosum,8,
09/06/2020,1111,2,Erigeron speciosus,4,
09/06/2020,1111,2,Tragopogon dubius,0,
09/06/2020,1111,2,Lathyrus pauciflorus,18,
09/06/2020,1111,2,Agastache urticifolia,0,
09/06/2020,1111,2,Poa pratensis,2,
09/06/2020,1111,2,Bromus carinatus,5,
09/06/2020,1111,2,Collinsia parviflora,5,
09/06/2020,1111,2,Nemophila breviflora,3,
09/06/2020,1111,2,Lithophragma parviflorum,12,
09/06/2020,1111,2,Lactuca serriola,0.5,
09/06/2020,1111,2,Berberis repens,12,
09/06/2020,1111,2,Pseudostellaria jamesiana,2,
09/06/2020,1111,2,Collomia linearis,0,
09/06/2020,1111,2,Taraxacum officinale,5,
09/06/2020,1111,2,Cystopteris fragilis,2,
09/06/2020,1111,2,Galium aparine,2,
09/06/2020,1111,2,brassicaceae,0,cant ID – tall thin little purple flowers
09/06/2020,1111,2,organic matter,8,
09/06/2020,1111,3,Prunus virginiana,10,
09/06/2020,1111,3,Symphoricarpos oreophilus,0,overhang-31
09/06/2020,1111,3,Chrysothamnus viscidiflorus,0,overhang-13
09/06/2020,1111,3,Achillea millefolium,19,
09/06/2020,1111,3,Maianthemum racemosum,0,
09/06/2020,1111,3,Erigeron speciosus,4,
09/06/2020,1111,3,Tragopogon dubius,5,
09/06/2020,1111,3,Lathyrus pauciflorus,0,overhang-7
09/06/2020,1111,3,Agastache urticifolia,0,
09/06/2020,1111,3,Poa pratensis,9,
09/06/2020,1111,3,Bromus carinatus,6,
09/06/2020,1111,3,Collinsia parviflora,20,
09/06/2020,1111,3,Nemophila breviflora,22,
09/06/2020,1111,3,Lithophragma parviflorum,21,
09/06/2020,1111,3,Lactuca serriola,5,
09/06/2020,1111,3,Berberis repens,0,
09/06/2020,1111,3,Pseudostellaria jamesiana,5,
09/06/2020,1111,3,Collomia linearis,0,
09/06/2020,1111,3,Taraxacum officinale,0,
09/06/2020,1111,3,Cystopteris fragilis,0,
09/06/2020,1111,3,Galium aparine,0,
09/06/2020,1111,3,brassicaceae,0,cant ID – tall thin little purple flowers
09/06/2020,1111,3,organic matter,12,
09/06/2020,1111,4,Prunus virginiana,20,
09/06/2020,1111,4,Symphoricarpos oreophilus,12,
09/06/2020,1111,4,Chrysothamnus viscidiflorus,12,
09/06/2020,1111,4,Achillea millefolium,6,
09/06/2020,1111,4,Maianthemum racemosum,0,
09/06/2020,1111,4,Erigeron speciosus,3,
09/06/2020,1111,4,Tragopogon dubius,5,
09/06/2020,1111,4,Lathyrus pauciflorus,16,
09/06/2020,1111,4,Agastache urticifolia,21,
09/06/2020,1111,4,Poa pratensis,5,
09/06/2020,1111,4,Bromus carinatus,2,
09/06/2020,1111,4,Collinsia parviflora,6,
09/06/2020,1111,4,Nemophila breviflora,16,
09/06/2020,1111,4,Lithophragma parviflorum,3,
09/06/2020,1111,4,Lactuca serriola,3,
09/06/2020,1111,4,Berberis repens,0,
09/06/2020,1111,4,Pseudostellaria jamesiana,6,
09/06/2020,1111,4,Collomia linearis,0,
09/06/2020,1111,4,Taraxacum officinale,2,
09/06/2020,1111,4,Cystopteris fragilis,0,
09/06/2020,1111,4,Galium aparine,0,
09/06/2020,1111,4,brassicaceae,1,cant ID – tall thin little purple flowers
09/06/2020,1111,4,organic matter,17,
10/06/2020,A2333,1,Artemisia tridentata,0,overhang-63
10/06/2020,A2333,1,Purshia tridentata,0,overhang-6
10/06/2020,A2333,1,Geranium viscosissimum,20,
10/06/2020,A2333,1,Tragopogon dubius,3,
10/06/2020,A2333,1,Dieteria canescens,50,
10/06/2020,A2333,1,Achillea millefolium,5,
10/06/2020,A2333,1,Poa bulbosa,3,
10/06/2020,A2333,1,Poa secunda,1,
10/06/2020,A2333,1,Elymus trachycaulus,0,
10/06/2020,A2333,1,Carex praegracilis,0,
10/06/2020,A2333,1,Rosa woodsii,0,
10/06/2020,A2333,1,Comandra umbellata,0,
10/06/2020,A2333,1,Viola nuttallii,5,
10/06/2020,A2333,1,Collomia linearis,0,
10/06/2020,A2333,1,soil,7,
10/06/2020,A2333,1,rock,0,
10/06/2020,A2333,1,organic matter,15,
10/06/2020,A2333,1,Poa pratensis,0,
10/06/2020,A2333,1,Symphoricarpos oreophilus,0,
10/06/2020,A2333,1,Linum lewisii,0,
10/06/2020,A2333,1,Agoseris glauca,0,
10/06/2020,A2333,2,Artemisia tridentata,6,overhang-14
10/06/2020,A2333,2,Purshia tridentata,0,overhang-13
10/06/2020,A2333,2,Geranium viscosissimum,0,overhang-4
10/06/2020,A2333,2,Tragopogon dubius,1,
10/06/2020,A2333,2,Dieteria canescens,32,
10/06/2020,A2333,2,Achillea millefolium,3,
10/06/2020,A2333,2,Poa bulbosa,9,
10/06/2020,A2333,2,Poa secunda,0,
10/06/2020,A2333,2,Elymus trachycaulus,1,
10/06/2020,A2333,2,Carex praegracilis,0,
10/06/2020,A2333,2,Rosa woodsii,0,
10/06/2020,A2333,2,Comandra umbellata,0,
10/06/2020,A2333,2,Viola nuttallii,3,
10/06/2020,A2333,2,Collomia linearis,0,
10/06/2020,A2333,2,soil,15,
10/06/2020,A2333,2,rock,3,
10/06/2020,A2333,2,organic matter,36,
10/06/2020,A2333,2,Poa pratensis,1,
10/06/2020,A2333,2,Symphoricarpos oreophilus,0,overhang-5
10/06/2020,A2333,2,Linum lewisii,0,overhang-1
10/06/2020,A2333,2,Agoseris glauca,0,
10/06/2020,A2333,3,Artemisia tridentata,0,
10/06/2020,A2333,3,Purshia tridentata,0,
10/06/2020,A2333,3,Geranium viscosissimum,0,
10/06/2020,A2333,3,Tragopogon dubius,0,
10/06/2020,A2333,3,Dieteria canescens,33,
10/06/2020,A2333,3,Achillea millefolium,7,
10/06/2020,A2333,3,Poa bulbosa,5,
10/06/2020,A2333,3,Poa secunda,0,
10/06/2020,A2333,3,Elymus trachycaulus,1,
10/06/2020,A2333,3,Carex praegracilis,16,
10/06/2020,A2333,3,Rosa woodsii,2,
10/06/2020,A2333,3,Comandra umbellata,2,
10/06/2020,A2333,3,Viola nuttallii,6,
10/06/2020,A2333,3,Collomia linearis,0,
10/06/2020,A2333,3,soil,30,
10/06/2020,A2333,3,rock,5,
10/06/2020,A2333,3,organic matter,3,
10/06/2020,A2333,3,Poa pratensis,10,
10/06/2020,A2333,3,Symphoricarpos oreophilus,0,
10/06/2020,A2333,3,Linum lewisii,0,
10/06/2020,A2333,3,Agoseris glauca,0,
10/06/2020,A2333,4,Artemisia tridentata,3,
10/06/2020,A2333,4,Purshia tridentata,0,
10/06/2020,A2333,4,Geranium viscosissimum,0,overhang-3
10/06/2020,A2333,4,Tragopogon dubius,0,
10/06/2020,A2333,4,Dieteria canescens,15,
10/06/2020,A2333,4,Achillea millefolium,2,
10/06/2020,A2333,4,Poa bulbosa,8,
10/06/2020,A2333,4,Poa secunda,0,
10/06/2020,A2333,4,Elymus trachycaulus,6,
10/06/2020,A2333,4,Carex praegracilis,4,
10/06/2020,A2333,4,Rosa woodsii,0,
10/06/2020,A2333,4,Comandra umbellata,0,
10/06/2020,A2333,4,Viola nuttallii,0,
10/06/2020,A2333,4,Collomia linearis,2,
10/06/2020,A2333,4,soil,71,
10/06/2020,A2333,4,rock,3,
10/06/2020,A2333,4,organic matter,4,
10/06/2020,A2333,4,Poa pratensis,5,
10/06/2020,A2333,4,Symphoricarpos oreophilus,0,
10/06/2020,A2333,4,Linum lewisii,0,
10/06/2020,A2333,4,Agoseris glauca,1,
10/06/2020,A2111,1,Artemisia tridentata,0,
10/06/2020,A2111,1,Purshia tridentata,0,overhang-5
10/06/2020,A2111,1,Chrysothamnus viscidiflorus,0,overhang-23
10/06/2020,A2111,1,Wyethia amplexicaulis,25,
10/06/2020,A2111,1,Helianthella uniflora,0,
10/06/2020,A2111,1,Linum lewisii,23,
10/06/2020,A2111,1,Ipomopsis aggregata,0,
10/06/2020,A2111,1,Achillea millefolium,0.5,
10/06/2020,A2111,1,Poa bulbosa,8,
10/06/2020,A2111,1,Koeleria macrantha,0,
10/06/2020,A2111,1,Hydrophyllum capitatum,0,
10/06/2020,A2111,1,Erigeron speciosus,5,
10/06/2020,A2111,1,Eriogonum caespitosum,0.5,
10/06/2020,A2111,1,Agoseris glauca,3,
10/06/2020,A2111,1,Viola nuttallii,2,
10/06/2020,A2111,1,Erythronium grandiflorum,0.5,
10/06/2020,A2111,1,Festuca idahoensis,7,
10/06/2020,A2111,1,rock,5,
10/06/2020,A2111,1,soil,44,
10/06/2020,A2111,1,organic matter,5,
10/06/2020,A2111,1,Nemophila breviflora,0,
10/06/2020,A2111,2,Artemisia tridentata,0,
10/06/2020,A2111,2,Purshia tridentata,0,overhang-42
10/06/2020,A2111,2,Chrysothamnus viscidiflorus,35,
10/06/2020,A2111,2,Wyethia amplexicaulis,26,
10/06/2020,A2111,2,Helianthella uniflora,0,
10/06/2020,A2111,2,Linum lewisii,0,
10/06/2020,A2111,2,Ipomopsis aggregata,2,
10/06/2020,A2111,2,Achillea millefolium,11,
10/06/2020,A2111,2,Poa bulbosa,4,
10/06/2020,A2111,2,Koeleria macrantha,0,
10/06/2020,A2111,2,Hydrophyllum capitatum,2,
10/06/2020,A2111,2,Erigeron speciosus,5,
10/06/2020,A2111,2,Eriogonum caespitosum,0,
10/06/2020,A2111,2,Agoseris glauca,0,
10/06/2020,A2111,2,Viola nuttallii,0,
10/06/2020,A2111,2,Erythronium grandiflorum,0.5,
10/06/2020,A2111,2,Festuca idahoensis,0,
10/06/2020,A2111,2,rock,0,
10/06/2020,A2111,2,soil,14,
10/06/2020,A2111,2,organic matter,19,
10/06/2020,A2111,2,Nemophila breviflora,0.5,
10/06/2020,A2111,3,Artemisia tridentata,1,overhang-7
10/06/2020,A2111,3,Purshia tridentata,0,
10/06/2020,A2111,3,Chrysothamnus viscidiflorus,0,overhang-7
10/06/2020,A2111,3,Wyethia amplexicaulis,16,
10/06/2020,A2111,3,Helianthella uniflora,18,
10/06/2020,A2111,3,Linum lewisii,0,overhang-4
10/06/2020,A2111,3,Ipomopsis aggregata,10,overhang-5
10/06/2020,A2111,3,Achillea millefolium,0,
10/06/2020,A2111,3,Poa bulbosa,9,
10/06/2020,A2111,3,Koeleria macrantha,11,
10/06/2020,A2111,3,Hydrophyllum capitatum,2,
10/06/2020,A2111,3,Erigeron speciosus,12,
10/06/2020,A2111,3,Eriogonum caespitosum,0.5,
10/06/2020,A2111,3,Agoseris glauca,3,
10/06/2020,A2111,3,Viola nuttallii,3,
10/06/2020,A2111,3,Erythronium grandiflorum,0,
10/06/2020,A2111,3,Festuca idahoensis,0,
10/06/2020,A2111,3,rock,3,
10/06/2020,A2111,3,soil,25,
10/06/2020,A2111,3,organic matter,21,
10/06/2020,A2111,3,Nemophila breviflora,0,
10/06/2020,A2111,4,Artemisia tridentata,70,
10/06/2020,A2111,4,Purshia tridentata,0,
10/06/2020,A2111,4,Chrysothamnus viscidiflorus,0,overhang-11
10/06/2020,A2111,4,Wyethia amplexicaulis,0,
10/06/2020,A2111,4,Helianthella uniflora,0,
10/06/2020,A2111,4,Linum lewisii,0,overhang-1
10/06/2020,A2111,4,Ipomopsis aggregata,6,
10/06/2020,A2111,4,Achillea millefolium,5,
10/06/2020,A2111,4,Poa bulbosa,4,
10/06/2020,A2111,4,Koeleria macrantha,0,overhang-2
10/06/2020,A2111,4,Hydrophyllum capitatum,1,
10/06/2020,A2111,4,Erigeron speciosus,1,
10/06/2020,A2111,4,Eriogonum caespitosum,0,
10/06/2020,A2111,4,Agoseris glauca,0,
10/06/2020,A2111,4,Viola nuttallii,0,
10/06/2020,A2111,4,Erythronium grandiflorum,0,
10/06/2020,A2111,4,Festuca idahoensis,0,
10/06/2020,A2111,4,rock,1,
10/06/2020,A2111,4,soil,13,
10/06/2020,A2111,4,organic matter,12,
10/06/2020,A2111,4,Nemophila breviflora,0,
10/06/2020,A1222,1,Populus tremuloides,0,overhang-100
10/06/2020,A1222,1,Symphoricarpos oreophilus,91,
10/06/2020,A1222,1,Agastache urticifolia,9,
10/06/2020,A1222,1,Nemophila breviflora,13,
10/06/2020,A1222,1,Viola nuttallii,4,
10/06/2020,A1222,1,Juniperus osteosperma,0,overhang-2_fallen into plot - dead
10/06/2020,A1222,1,Osmorhiza occidentalis,0,
10/06/2020,A1222,1,Hydrophyllum capitatum,1,
10/06/2020,A1222,1,Taraxacum officinale,0,
10/06/2020,A1222,1,Acer grandidentatum,0,
10/06/2020,A1222,1,Rosa woodsii,0,
10/06/2020,A1222,1,Poa pratensis,0,
10/06/2020,A1222,1,Elymus glaucus,4,
10/06/2020,A1222,1,Delphinium occidentale,0,
10/06/2020,A1222,1,Valeriana occidentalis,0,
10/06/2020,A1222,1,log,27,
10/06/2020,A1222,1,Collinsia parviflora,0,
10/06/2020,A1222,1,Achillea millefolium,0,
10/06/2020,A1222,1,Perideridia montana,0,
10/06/2020,A1222,1,Lithophragma parviflorum,0,
10/06/2020,A1222,1,Pseudostellaria jamesiana,0,
10/06/2020,A1222,2,Populus tremuloides,0,
10/06/2020,A1222,2,Symphoricarpos oreophilus,36,
10/06/2020,A1222,2,Agastache urticifolia,16,
10/06/2020,A1222,2,Nemophila breviflora,9,
10/06/2020,A1222,2,Viola nuttallii,10,
10/06/2020,A1222,2,Juniperus osteosperma,0,fallen into plot - dead
10/06/2020,A1222,2,Osmorhiza occidentalis,13,
10/06/2020,A1222,2,Hydrophyllum capitatum,5,
10/06/2020,A1222,2,Taraxacum officinale,1,
10/06/2020,A1222,2,Acer grandidentatum,0,overhang-25
10/06/2020,A1222,2,Rosa woodsii,7,
10/06/2020,A1222,2,Poa pratensis,3,
10/06/2020,A1222,2,Elymus glaucus,10,
10/06/2020,A1222,2,Delphinium occidentale,2,
10/06/2020,A1222,2,Valeriana occidentalis,20,
10/06/2020,A1222,2,log,8,
10/06/2020,A1222,2,Collinsia parviflora,5,
10/06/2020,A1222,2,Achillea millefolium,3,
10/06/2020,A1222,2,Perideridia montana,2,
10/06/2020,A1222,2,Lithophragma parviflorum,4,
10/06/2020,A1222,2,Pseudostellaria jamesiana,0,
10/06/2020,A1222,3,Populus tremuloides,0,overhang-25
10/06/2020,A1222,3,Symphoricarpos oreophilus,77,
10/06/2020,A1222,3,Agastache urticifolia,0,
10/06/2020,A1222,3,Nemophila breviflora,6,
10/06/2020,A1222,3,Viola nuttallii,7,
10/06/2020,A1222,3,Juniperus osteosperma,0,overhang-17_fallen into plot - dead
10/06/2020,A1222,3,Osmorhiza occidentalis,1,
10/06/2020,A1222,3,Hydrophyllum capitatum,8,
10/06/2020,A1222,3,Taraxacum officinale,0,
10/06/2020,A1222,3,Acer grandidentatum,0,
10/06/2020,A1222,3,Rosa woodsii,8,
10/06/2020,A1222,3,Poa pratensis,6,
10/06/2020,A1222,3,Elymus glaucus,6,
