"","Site","Plot","Quadrant","Species","Cover","Year","SLA","Height","SeedMass","Introduced_status","Majortriad","Minortriad","Beta_contrib_major","Beta_contrib_minor","Beta_contrib_plot","Phylo_dist","csMSPD"
"7489","rhf","1231","2","Lactuca serriola",3,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",3,0.00626251258852035,0.0110860670640991,0.00236230388484491,236.441324264368,-1.02937600508181
"7490","rhf","1231","2","Tragopogon dubius",0,2018,25.38,0.425,10.6086666666667,"Introduced","12",3,0.0154926587383262,0.00476347279405858,0.0177695025883198,236.599673609195,-1.02480893607911
"7491","rhf","1231","2","Bromus briziformis",0.5,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",3,0.00556764801544236,0.00239727326590487,0.0264174552445148,321.270844494253,1.417254088512
"7492","rhf","1231","2","Bromus tectorum",8,2018,29.56008625,0.267559,2.48661045,"Introduced","12",3,0.037732382037869,0.056235765539569,0.00897915617567561,321.288445172414,1.41776172251417
"7493","rhf","1231","2","Bromus japonicus",0.5,2018,27.464,0.314285714285714,2.018,"Introduced","12",3,0.00737314803766212,0.000298345989944717,0.00385375609700483,321.270844494253,1.417254088512
"7494","rhf","1231","2","Bromus japonicus",0,2018,27.464,0.314285714285714,2.018,"Introduced","12",3,0.00737314803766212,0.000298345989944717,0.00385375609700483,321.270844494253,1.417254088512
"7495","rhf","1231","2","Alyssum desertorum",0.5,2018,28.9891490597436,0.233775,0.46,"Introduced","12",3,0.0116328056765864,0.0122694750667421,0.0262803363679554,270.457842482759,-0.0482807810742035
"7496","rhf","1231","2","rock",80,2018,NA,NA,NA,NA,"12",3,0.0588411721728727,0.0301916002202943,0.0511955082779918,NA,NA
"7497","rhf","1231","2","soil",0,2018,NA,NA,NA,NA,"12",3,0.0136407582846002,0.00982179215980807,0.11833025137629,NA,NA
"7498","rhf","1231","2","grass (dead)",5,2018,NA,NA,NA,NA,"12",3,0.00996520019118014,0.011951355525523,0.127735233034327,NA,NA
"7499","rhf","1231","2","Galium aparine",0,2018,33.0207584241613,0.724702416666667,9.92278709523809,"Native","12",3,0.00509521655212058,8.32241804655255e-05,0.0115135114461266,253.033951172414,-0.550815944680836
"7500","rhf","1231","1","Isatis tinctoria",0,2018,18.429,0.66875,1.78285714285714,"Introduced","12",3,0.00186302283551042,0,0,270.380024114943,-0.0505251974049491
"7501","rhf","1231","1","Artemisia tridentata",0,2018,8.48991021913333,4.572,0.2213778,"Native","12",3,0.0297495391463725,0.0199217300686975,0.0939890117557563,234.590019977012,-1.08277082294204
"7502","rhf","1231","1","Purshia tridentata",0,2018,4.31290909091429,12.9801700052717,19.90575,"Native","12",3,0.00574297581222885,0.0281247953911024,0.138162137353519,268.741766574713,-0.0977753785697281
"7503","rhf","1231","1","Lactuca serriola",5,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",3,0.00626251258852035,0.0110860670640991,0.00236230388484491,236.441324264368,-1.02937600508181
"7504","rhf","1231","1","Tragopogon dubius",1,2018,25.38,0.425,10.6086666666667,"Introduced","12",3,0.0154926587383262,0.00476347279405858,0.0177695025883198,236.599673609195,-1.02480893607911
"7505","rhf","1231","1","Bromus briziformis",2,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",3,0.00556764801544236,0.00239727326590487,0.0264174552445148,321.270844494253,1.417254088512
"7506","rhf","1231","1","Bromus tectorum",4,2018,29.56008625,0.267559,2.48661045,"Introduced","12",3,0.037732382037869,0.056235765539569,0.00897915617567561,321.288445172414,1.41776172251417
"7507","rhf","1231","1","Bromus japonicus",0.5,2018,27.464,0.314285714285714,2.018,"Introduced","12",3,0.00737314803766212,0.000298345989944717,0.00385375609700483,321.270844494253,1.417254088512
"7508","rhf","1231","1","Alyssum desertorum",1,2018,28.9891490597436,0.233775,0.46,"Introduced","12",3,0.0116328056765864,0.0122694750667421,0.0262803363679554,270.457842482759,-0.0482807810742035
"7509","rhf","1231","1","rock",28,2018,NA,NA,NA,NA,"12",3,0.0588411721728727,0.0301916002202943,0.0511955082779918,NA,NA
"7510","rhf","1231","1","soil",29,2018,NA,NA,NA,NA,"12",3,0.0136407582846002,0.00982179215980807,0.11833025137629,NA,NA
"7511","rhf","1231","1","grass (dead)",5,2018,NA,NA,NA,NA,"12",3,0.00996520019118014,0.011951355525523,0.127735233034327,NA,NA
"7512","rhf","1231","1","Galium aparine",0,2018,33.0207584241613,0.724702416666667,9.92278709523809,"Native","12",3,0.00509521655212058,8.32241804655255e-05,0.0115135114461266,253.033951172414,-0.550815944680836
"7513","rhf","1213","4","Lomatium grayi",23,2018,5.8013177895,0.5705,12.5553621428571,"Native","12",1,0.0104155841528069,0.169302076269904,0.176831867662201,256.232660954023,-0.45855962175045
"7514","rhf","1213","4","Purshia tridentata (stick)",4,2018,3.90533566433846,12.9182581497274,19.90575,NA,"12",1,0.000346671623509639,0.00555088774655424,0.00579776615285904,NA,NA
"7515","rhf","1213","4","Alyssum desertorum",0.5,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7516","rhf","1213","4","Tragopogon dubius",4,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7517","rhf","1213","4","Lactuca serriola",0.5,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7518","rhf","1213","4","Bromus japonicus",2,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7519","rhf","1213","4","Bromus japonicus",0,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7520","rhf","1213","4","Poa pratensis",0.5,2018,27.1786523841732,0.345505428571429,0.284569027027027,"Native","12",1,0.00511722475840797,0.0198574261731542,0.00144944153821476,321.446897252874,1.42233175459021
"7521","rhf","1213","4","Bromus tectorum",0.5,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7522","rhf","1213","4","Poa bulbosa",0.5,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7523","rhf","1213","4","Elymus lanceolatus",0,2018,49.8440472154047,0.815002761904762,3.38,"Native","12",1,0.0197078726693381,0.11000907287603,0.132199076998441,321.289875781609,1.4178029837579
"7524","rhf","1213","4","rock",45,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7525","rhf","1213","4","soil",4,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7526","rhf","1213","4","grass (dead)",10,2018,NA,NA,NA,NA,"12",1,0.00996520019118014,0.011951355525523,0.076022912169876,NA,NA
"7527","rhf","1213","4","poo",4,2018,NA,NA,NA,NA,"12",1,0.00288649821130586,0.0132541070768436,0.015219136151255,NA,NA
"7528","rhf","1213","4","Erodium cicutarium",0,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7529","rhf","1213","3","Lomatium grayi",24,2018,5.8013177895,0.5705,12.5553621428571,"Native","12",1,0.0104155841528069,0.169302076269904,0.176831867662201,256.232660954023,-0.45855962175045
"7530","rhf","1213","3","Purshia tridentata (stick)",0,2018,3.90533566433846,12.9182581497274,19.90575,NA,"12",1,0.000346671623509639,0.00555088774655424,0.00579776615285904,NA,NA
"7531","rhf","1213","3","Alyssum desertorum",0,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7532","rhf","1213","3","Tragopogon dubius",1,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7533","rhf","1213","3","Lactuca serriola",0.5,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7534","rhf","1213","3","Bromus japonicus",2,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7535","rhf","1213","3","Bromus japonicus",0.5,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7536","rhf","1213","3","Poa pratensis",0.5,2018,27.1786523841732,0.345505428571429,0.284569027027027,"Native","12",1,0.00511722475840797,0.0198574261731542,0.00144944153821476,321.446897252874,1.42233175459021
"7537","rhf","1213","3","Bromus tectorum",0.5,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7538","rhf","1213","3","Poa bulbosa",0.5,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7539","rhf","1213","3","Elymus lanceolatus",2,2018,49.8440472154047,0.815002761904762,3.38,"Native","12",1,0.0197078726693381,0.11000907287603,0.132199076998441,321.289875781609,1.4178029837579
"7540","rhf","1213","3","rock",38,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7541","rhf","1213","3","soil",4,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7542","rhf","1213","3","grass (dead)",6,2018,NA,NA,NA,NA,"12",1,0.00996520019118014,0.011951355525523,0.076022912169876,NA,NA
"7543","rhf","1213","3","poo",2,2018,NA,NA,NA,NA,"12",1,0.00288649821130586,0.0132541070768436,0.015219136151255,NA,NA
"7544","rhf","1213","3","Erodium cicutarium",0,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7545","rhf","1213","1","Lomatium grayi",30,2018,5.8013177895,0.5705,12.5553621428571,"Native","12",1,0.0104155841528069,0.169302076269904,0.176831867662201,256.232660954023,-0.45855962175045
"7546","rhf","1213","1","Purshia tridentata (stick)",0,2018,3.90533566433846,12.9182581497274,19.90575,NA,"12",1,0.000346671623509639,0.00555088774655424,0.00579776615285904,NA,NA
"7547","rhf","1213","1","Alyssum desertorum",1,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7548","rhf","1213","1","Tragopogon dubius",5,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7549","rhf","1213","1","Lactuca serriola",1,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7550","rhf","1213","1","Bromus japonicus",4,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7551","rhf","1213","1","Bromus japonicus",0,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7552","rhf","1213","1","Poa pratensis",0,2018,27.1786523841732,0.345505428571429,0.284569027027027,"Native","12",1,0.00511722475840797,0.0198574261731542,0.00144944153821476,321.446897252874,1.42233175459021
"7553","rhf","1213","1","Bromus tectorum",2,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7554","rhf","1213","1","Poa bulbosa",0.5,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7555","rhf","1213","1","Elymus lanceolatus",0,2018,49.8440472154047,0.815002761904762,3.38,"Native","12",1,0.0197078726693381,0.11000907287603,0.132199076998441,321.289875781609,1.4178029837579
"7556","rhf","1213","1","rock",47,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7557","rhf","1213","1","soil",0,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7558","rhf","1213","1","grass (dead)",8,2018,NA,NA,NA,NA,"12",1,0.00996520019118014,0.011951355525523,0.076022912169876,NA,NA
"7559","rhf","1213","1","poo",4,2018,NA,NA,NA,NA,"12",1,0.00288649821130586,0.0132541070768436,0.015219136151255,NA,NA
"7560","rhf","1213","1","Erodium cicutarium",0,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7561","rhf","1213","2","Lomatium grayi",45,2018,5.8013177895,0.5705,12.5553621428571,"Native","12",1,0.0104155841528069,0.169302076269904,0.176831867662201,256.232660954023,-0.45855962175045
"7562","rhf","1213","2","Purshia tridentata (stick)",0,2018,3.90533566433846,12.9182581497274,19.90575,NA,"12",1,0.000346671623509639,0.00555088774655424,0.00579776615285904,NA,NA
"7563","rhf","1213","2","Alyssum desertorum",0.5,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7564","rhf","1213","2","Tragopogon dubius",3,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7565","rhf","1213","2","Lactuca serriola",1,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7566","rhf","1213","2","Bromus japonicus",3,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7567","rhf","1213","2","Bromus japonicus",0.5,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
"7568","rhf","1213","2","Poa pratensis",0,2018,27.1786523841732,0.345505428571429,0.284569027027027,"Native","12",1,0.00511722475840797,0.0198574261731542,0.00144944153821476,321.446897252874,1.42233175459021
"7569","rhf","1213","2","Bromus tectorum",2,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7570","rhf","1213","2","Poa bulbosa",0.5,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7571","rhf","1213","2","Elymus lanceolatus",0,2018,49.8440472154047,0.815002761904762,3.38,"Native","12",1,0.0197078726693381,0.11000907287603,0.132199076998441,321.289875781609,1.4178029837579
"7572","rhf","1213","2","rock",75,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7573","rhf","1213","2","soil",0,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7574","rhf","1213","2","grass (dead)",7,2018,NA,NA,NA,NA,"12",1,0.00996520019118014,0.011951355525523,0.076022912169876,NA,NA
"7575","rhf","1213","2","poo",0.5,2018,NA,NA,NA,NA,"12",1,0.00288649821130586,0.0132541070768436,0.015219136151255,NA,NA
"7576","rhf","1213","2","Erodium cicutarium",0,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7577","rhf","1211","3","Purshia tridentata",0,2018,4.31290909091429,12.9801700052717,19.90575,"Native","12",1,0.00574297581222885,0.0281247953911024,0,268.741766574713,-0.0977753785697281
"7578","rhf","1211","3","Tragopogon dubius",2,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7579","rhf","1211","3","Poa bulbosa",2,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7580","rhf","1211","3","Bromus briziformis",3,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",1,0.00556764801544236,0.00239727326590487,0.0107117463213107,321.270844494253,1.417254088512
"7581","rhf","1211","3","Alyssum desertorum",1,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7582","rhf","1211","3","Epilobium brachycarpum",1,2018,0.11622142,0.463270676691729,0.3138,"Native","12",1,0.00193651862184052,0.00192716092435609,0.00729663370282187,273.424389643678,0.037279570302321
"7583","rhf","1211","3","Bromus tectorum",6,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7584","rhf","1211","3","Lactuca serriola",2,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7585","rhf","1211","3","Erodium cicutarium",1,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7586","rhf","1211","3","Lithospermum ruderale",0,2018,25.1077777777778,0.494736842105263,16.175,"Native","12",1,0.00457663671888441,0.012489497429747,0.0192470578995571,253.545963183908,-0.53604863263889
"7587","rhf","1211","3","rock",21,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7588","rhf","1211","3","soil",19,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7589","rhf","1211","3","organic matter",16,2018,NA,NA,NA,NA,"12",1,0.0090852876303738,0.0123003394793553,0.124036595352701,NA,NA
"7590","rhf","1211","4","Purshia tridentata",0,2018,4.31290909091429,12.9801700052717,19.90575,"Native","12",1,0.00574297581222885,0.0281247953911024,0,268.741766574713,-0.0977753785697281
"7591","rhf","1211","4","Tragopogon dubius",3,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7592","rhf","1211","4","Poa bulbosa",3,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7593","rhf","1211","4","Bromus briziformis",0.5,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",1,0.00556764801544236,0.00239727326590487,0.0107117463213107,321.270844494253,1.417254088512
"7594","rhf","1211","4","Alyssum desertorum",1,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7595","rhf","1211","4","Epilobium brachycarpum",0,2018,0.11622142,0.463270676691729,0.3138,"Native","12",1,0.00193651862184052,0.00192716092435609,0.00729663370282187,273.424389643678,0.037279570302321
"7596","rhf","1211","4","Bromus tectorum",0.5,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7597","rhf","1211","4","Lactuca serriola",1,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7598","rhf","1211","4","Erodium cicutarium",0.5,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7599","rhf","1211","4","Lithospermum ruderale",9,2018,25.1077777777778,0.494736842105263,16.175,"Native","12",1,0.00457663671888441,0.012489497429747,0.0192470578995571,253.545963183908,-0.53604863263889
"7600","rhf","1211","4","rock",25,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7601","rhf","1211","4","soil",15,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7602","rhf","1211","4","organic matter",13,2018,NA,NA,NA,NA,"12",1,0.0090852876303738,0.0123003394793553,0.124036595352701,NA,NA
"7603","rhf","1211","2","Purshia tridentata",0,2018,4.31290909091429,12.9801700052717,19.90575,"Native","12",1,0.00574297581222885,0.0281247953911024,0,268.741766574713,-0.0977753785697281
"7604","rhf","1211","2","Tragopogon dubius",5,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7605","rhf","1211","2","Poa bulbosa",2,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7606","rhf","1211","2","Bromus briziformis",1,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",1,0.00556764801544236,0.00239727326590487,0.0107117463213107,321.270844494253,1.417254088512
"7607","rhf","1211","2","Alyssum desertorum",2,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7608","rhf","1211","2","Epilobium brachycarpum",0,2018,0.11622142,0.463270676691729,0.3138,"Native","12",1,0.00193651862184052,0.00192716092435609,0.00729663370282187,273.424389643678,0.037279570302321
"7609","rhf","1211","2","Bromus tectorum",0,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7610","rhf","1211","2","Lactuca serriola",0.5,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7611","rhf","1211","2","Erodium cicutarium",2,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7612","rhf","1211","2","Lithospermum ruderale",0,2018,25.1077777777778,0.494736842105263,16.175,"Native","12",1,0.00457663671888441,0.012489497429747,0.0192470578995571,253.545963183908,-0.53604863263889
"7613","rhf","1211","2","rock",13,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7614","rhf","1211","2","soil",38,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7615","rhf","1211","2","organic matter",11,2018,NA,NA,NA,NA,"12",1,0.0090852876303738,0.0123003394793553,0.124036595352701,NA,NA
"7616","rhf","1211","1","Purshia tridentata",0,2018,4.31290909091429,12.9801700052717,19.90575,"Native","12",1,0.00574297581222885,0.0281247953911024,0,268.741766574713,-0.0977753785697281
"7617","rhf","1211","1","Tragopogon dubius",2,2018,25.38,0.425,10.6086666666667,"Introduced","12",1,0.0154926587383262,0.00476347279405858,0.00836712831226467,236.599673609195,-1.02480893607911
"7618","rhf","1211","1","Poa bulbosa",2,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7619","rhf","1211","1","Bromus briziformis",2,2018,25.9206704739337,0.375827830897704,3.18,"Introduced","12",1,0.00556764801544236,0.00239727326590487,0.0107117463213107,321.270844494253,1.417254088512
"7620","rhf","1211","1","Alyssum desertorum",0.5,2018,28.9891490597436,0.233775,0.46,"Introduced","12",1,0.0116328056765864,0.0122694750667421,0.0026209567359896,270.457842482759,-0.0482807810742035
"7621","rhf","1211","1","Epilobium brachycarpum",0,2018,0.11622142,0.463270676691729,0.3138,"Native","12",1,0.00193651862184052,0.00192716092435609,0.00729663370282187,273.424389643678,0.037279570302321
"7622","rhf","1211","1","Bromus tectorum",1,2018,29.56008625,0.267559,2.48661045,"Introduced","12",1,0.037732382037869,0.056235765539569,0.00537035332851993,321.288445172414,1.41776172251417
"7623","rhf","1211","1","Lactuca serriola",0.5,2018,36.0712706910909,0.500336795454545,0.488005388888889,"Introduced","12",1,0.00626251258852035,0.0110860670640991,0.00680366718099613,236.441324264368,-1.02937600508181
"7624","rhf","1211","1","Erodium cicutarium",1,2018,28.320826425,0.43928575,2.30780508333333,"Native","12",1,0.000655847630282385,0.00624474871487352,0.00962352894977852,275.634191494253,0.101014077981298
"7625","rhf","1211","1","Lithospermum ruderale",0,2018,25.1077777777778,0.494736842105263,16.175,"Native","12",1,0.00457663671888441,0.012489497429747,0.0192470578995571,253.545963183908,-0.53604863263889
"7626","rhf","1211","1","rock",21,2018,NA,NA,NA,NA,"12",1,0.0588411721728727,0.0301916002202943,0.0978743771290942,NA,NA
"7627","rhf","1211","1","soil",17,2018,NA,NA,NA,NA,"12",1,0.0136407582846002,0.00982179215980807,0.0814723272273276,NA,NA
"7628","rhf","1211","1","organic matter",18,2018,NA,NA,NA,NA,"12",1,0.0090852876303738,0.0123003394793553,0.124036595352701,NA,NA
"7629","rhf","1212","4","Crepis acuminata",5,2018,30.1097109728785,0.222390243902439,1.1656736,"Native","12",1,0.0113025709344124,0.0085798175854304,0.0317994869644856,236.441324264368,-1.02937600508182
"7630","rhf","1212","4","Eriogonum heracleoides",40,2018,10.6247332706,4.3400395915493,1.25,"Native","12",1,0.0124342630889843,0.0555088774655424,0.0706655265877457,NA,NA
"7631","rhf","1212","4","Galium aparine",0,2018,33.0207584241613,0.724702416666667,9.92278709523809,"Native","12",1,0.00509521655212058,8.32241804655255e-05,0.00353327632938728,253.033951172414,-0.550815944680836
"7632","rhf","1212","4","Helianthella uniflora",13,2018,0.174914759,0.259,5.3,"Native","12",1,0.0182745166428727,0.0652229310220123,0.0830319937406012,234.590936724138,-1.08274438236921
"7633","rhf","1212","4","Poa secunda",2,2018,32.0095502949028,0.8875,0.421148052631579,"Native","12",1,0.00368780211628409,0.00737486075117817,0.0044165954117341,NA,NA
"7634","rhf","1212","4","Elymus lanceolatus",17,2018,49.8440472154047,0.815002761904762,3.38,"Native","12",1,0.0197078726693381,0.11000907287603,0.132199076998441,321.289875781609,1.4178029837579
"7635","rhf","1212","4","Poa bulbosa",0.5,2018,18.0664797255714,0.2325,0.451871428571429,"Introduced","12",1,0.0350164012815244,0.0250321056686567,0.00845858919642045,321.446896275862,1.4223317264115
"7636","rhf","1212","4","Epilobium brachycarpum",0.5,2018,0.11622142,0.463270676691729,0.3138,"Native","12",1,0.00193651862184052,0.00192716092435609,0.00729663370282187,273.424389643678,0.037279570302321
"7637","rhf","1212","4","Balsamorhiza sagittata",0,2018,10.2783491657778,0.431684009410609,5.6517617539267,"Native","12",1,0.0320762970964654,0.00277544387327712,0.00353327632938728,234.500191390805,-1.08536163474533
"7638","rhf","1212","4","Poa secunda",0,2018,32.0095502949028,0.8875,0.421148052631579,"Native","12",1,0.00368780211628409,0.00737486075117817,0.0044165954117341,NA,NA
"7639","rhf","1212","4","Bromus japonicus",0,2018,27.464,0.314285714285714,2.018,"Introduced","12",1,0.00737314803766212,0.000298345989944717,0.0136166826270309,321.270844494253,1.417254088512
